video,method,Fail_Total,Fail_Div,Fail_Slip,Fail_Lock,Fail_Double,NIS_Mean,NIS_Pass,NIS_InBand,NIS_pval,Lambda_Mean,Lambda_LT1_Frac,Lambda_LowFrac,Coverage95,FreqStd_Mean,Stability_Sec,n_frames,data_file
cohface_13_3,of_farneback__kfstd,,,,,,,,,,,,,,,61.25,,data/cohface_13_3.pkl
cohface_13_3,of_farneback__robust_ossm_ekf,0.36244897959183675,0.0024489795918367346,0.0016326530612244899,0.36244897959183675,0.30122448979591837,1.3868021554904983,0.0,0.876734693877551,0.0,1.003873888234782,0.27183673469387754,0.0032653061224489797,87.51020408163265,0.1142330792011781,61.25,1225.0,data/cohface_13_3.pkl
cohface_13_3,of_farneback__robust_ossm_ukf,0.44326530612244897,0.0024489795918367346,0.0016326530612244899,0.44326530612244897,0.33714285714285713,50037.624930561375,0.0,0.9053061224489796,0.0,1.0195638578249395,0.18448979591836734,0.008979591836734694,91.18367346938776,0.147167976420354,61.25,1225.0,data/cohface_13_3.pkl
cohface_13_3,profile1D linear,,,,,,,,,,,,,,,,,data/cohface_13_3.pkl
cohface_13_3,profile1d_linear__kfstd,,,,,,,,,,,,,,,61.25,,data/cohface_13_3.pkl
cohface_13_3,profile1d_linear__robust_ossm_ekf,0.9371428571428572,0.0,0.0,0.9371428571428572,0.0008163265306122449,0.029582156334612777,0.0,0.7795918367346939,0.0,1.0645768718757318,0.0,0.0,99.6734693877551,0.3030563293649591,61.25,1225.0,data/cohface_13_3.pkl
cohface_13_3,profile1d_linear__robust_ossm_ukf,0.7502040816326531,0.0,0.004081632653061225,0.7502040816326531,0.08163265306122448,0.09144145035528763,0.0,0.9102040816326531,0.0,1.0602609642585448,0.0,0.0,99.6734693877551,0.312565539086325,61.25,1225.0,data/cohface_13_3.pkl
cohface_13_3,profile1D quadratic,,,,,,,,,,,,,,,,,data/cohface_13_3.pkl
cohface_13_3,profile1d_quadratic__kfstd,,,,,,,,,,,,,,,61.25,,data/cohface_13_3.pkl
cohface_13_3,profile1d_quadratic__robust_ossm_ekf,0.8693877551020408,0.0,0.0,0.8693877551020408,0.0,0.05154094208033117,0.0,0.8995918367346939,0.0,1.0630429791329437,0.0,0.0,99.6734693877551,0.22203578978848354,61.25,1225.0,data/cohface_13_3.pkl
cohface_13_3,profile1d_quadratic__robust_ossm_ukf,0.7502040816326531,0.0008163265306122449,0.004897959183673469,0.7502040816326531,0.11836734693877551,24682.274812638945,0.0,0.9012244897959184,0.0,1.0536672290979239,0.005714285714285714,0.004897959183673469,99.0204081632653,0.27777609146857224,56.7,1225.0,data/cohface_13_3.pkl
cohface_13_3,profile1D cubic,,,,,,,,,,,,,,,,,data/cohface_13_3.pkl
cohface_13_3,profile1d_cubic__kfstd,,,,,,,,,,,,,,,61.25,,data/cohface_13_3.pkl
cohface_13_3,profile1d_cubic__robust_ossm_ekf,0.7436734693877551,0.0,0.0,0.7436734693877551,0.0,0.05407292485186545,0.0,0.8873469387755102,0.0,1.0626866585766221,0.0,0.0,99.6734693877551,0.2050775086331948,61.25,1225.0,data/cohface_13_3.pkl
cohface_13_3,profile1d_cubic__robust_ossm_ukf,0.6587755102040816,0.0008163265306122449,0.0024489795918367346,0.6587755102040816,0.1730612244897959,459.9014504240196,0.0,0.8979591836734694,0.0,1.0529298046627265,0.004897959183673469,0.004897959183673469,99.0204081632653,0.2620462144891125,57.1,1225.0,data/cohface_13_3.pkl
cohface_24_1,of_farneback,,,,,,,,,,,,,,,,,data/cohface_24_1.pkl
cohface_24_1,of_farneback__kfstd,,,,,,,,,,,,,,,60.35,,data/cohface_24_1.pkl
cohface_24_1,of_farneback__robust_ossm_ekf,0.7589063794531897,0.0,0.0,0.7589063794531897,0.0,0.06779012885118388,0.0,0.8541839270919636,0.0,1.061837565450435,0.00579950289975145,0.0,98.84009942004971,0.3276906987392211,60.35,1207.0,data/cohface_24_1.pkl
cohface_24_1,of_farneback__robust_ossm_ukf,0.6329743164871583,0.0,0.0,0.6329743164871583,0.4142502071251036,0.1368743672895395,0.0,0.9270919635459818,3.699430985329742e-297,1.057011554312761,0.013256006628003313,0.0,99.50289975144987,0.22416349355056914,60.35,1207.0,data/cohface_24_1.pkl
cohface_24_1,profile1D linear,,,,,,,,,,,,,,,,,data/cohface_24_1.pkl
cohface_24_1,profile1d_linear__kfstd,,,,,,,,,,,,,,,60.35,,data/cohface_24_1.pkl
cohface_24_1,profile1d_linear__robust_ossm_ekf,0.951946975973488,0.0,0.0,0.951946975973488,0.0,0.006802519911314606,0.0,0.6694283347141674,0.0,1.0661839841881233,0.0,0.0,99.91714995857498,0.4406615469391756,60.35,1207.0,data/cohface_24_1.pkl
cohface_24_1,profile1d_linear__robust_ossm_ukf,0.8881524440762221,0.0,0.00579950289975145,0.8881524440762221,0.0,0.07206163423197634,0.0,0.9536039768019884,0.0,1.0615816481117897,0.0,0.0,99.91714995857498,0.45676437764487277,60.35,1207.0,data/cohface_24_1.pkl
cohface_24_1,profile1D quadratic,,,,,,,,,,,,,,,,,data/cohface_24_1.pkl
cohface_24_1,profile1d_quadratic__kfstd,,,,,,,,,,,,,,,60.35,,data/cohface_24_1.pkl
cohface_24_1,profile1d_quadratic__robust_ossm_ekf,0.951946975973488,0.0,0.0,0.951946975973488,0.0,0.011338719865668711,0.0,0.6702568351284176,0.0,1.0658659729721889,0.0,0.0,99.91714995857498,0.4803400256312025,60.35,1207.0,data/cohface_24_1.pkl
cohface_24_1,profile1d_quadratic__robust_ossm_ukf,0.951946975973488,0.0,0.00579950289975145,0.951946975973488,0.0,0.08558405484724406,0.0,0.9486329743164872,0.0,1.0606452380440334,0.0,0.0,99.91714995857498,0.49677821469539707,60.35,1207.0,data/cohface_24_1.pkl
cohface_24_1,profile1D cubic,,,,,,,,,,,,,,,,,data/cohface_24_1.pkl
cohface_24_1,profile1d_cubic__kfstd,,,,,,,,,,,,,,,60.35,,data/cohface_24_1.pkl
cohface_24_1,profile1d_cubic__robust_ossm_ekf,0.951946975973488,0.0,0.0,0.951946975973488,0.0,0.011500631078747945,0.0,0.6710853355426678,0.0,1.0658161513953006,0.0,0.0,99.91714995857498,0.4781302615180221,60.35,1207.0,data/cohface_24_1.pkl
cohface_24_1,profile1d_cubic__robust_ossm_ukf,0.951946975973488,0.0,0.00579950289975145,0.951946975973488,0.0,0.0862449148617829,0.0,0.9536039768019884,0.0,1.060288251544225,0.0,0.0,99.91714995857498,0.4954892157114499,60.35,1207.0,data/cohface_24_1.pkl
cohface_10_0,of_farneback,,,,,,,,,,,,,,,,,data/cohface_10_0.pkl
cohface_10_0,of_farneback__kfstd,,,,,,,,,,,,,,,61.35,,data/cohface_10_0.pkl
cohface_10_0,of_farneback__robust_ossm_ekf,0.36267318663406684,0.0008149959250203749,0.0,0.36267318663406684,0.020374898125509373,0.3578159876263146,0.0,0.9388753056234719,9.402602128828199e-105,1.045189931851959,0.05297473512632437,0.0,99.26650366748166,0.14392969148400897,61.35,1227.0,data/cohface_10_0.pkl
cohface_10_0,of_farneback__robust_ossm_ukf,0.6772616136919315,0.0,0.0,0.5656071719641402,0.6772616136919315,0.23153897835146456,0.0,0.9388753056234719,3.693732471932835e-187,1.0511012972117137,0.040749796251018745,0.0,99.91850040749796,0.15664674576490148,61.35,1227.0,data/cohface_10_0.pkl
cohface_10_0,profile1D linear,,,,,,,,,,,,,,,,,data/cohface_10_0.pkl
cohface_10_0,profile1d_linear__kfstd,,,,,,,,,,,,,,,61.35,,data/cohface_10_0.pkl
cohface_10_0,profile1d_linear__robust_ossm_ekf,0.6560717196414018,0.0,0.0,0.6560717196414018,0.1336593317033415,0.06201189288971668,0.0,0.7954360228198859,0.0,1.0624098162408557,0.009779951100244499,0.0,99.59250203748981,0.13534458927104578,61.35,1227.0,data/cohface_10_0.pkl
cohface_10_0,profile1d_linear__robust_ossm_ukf,0.44335778321108393,0.0,0.0016299918500407497,0.44335778321108393,0.1426242868785656,0.07051776991491189,0.0,0.9323553382233088,0.0,1.0617155665578282,0.0,0.0,99.91850040749796,0.2221979893249808,61.35,1227.0,data/cohface_10_0.pkl
cohface_10_0,profile1D quadratic,,,,,,,,,,,,,,,,,data/cohface_10_0.pkl
cohface_10_0,profile1d_quadratic__kfstd,,,,,,,,,,,,,,,61.35,,data/cohface_10_0.pkl
cohface_10_0,profile1d_quadratic__robust_ossm_ekf,0.8801955990220048,0.0,0.0,0.8801955990220048,0.0,0.02707962241325847,0.0,0.8027709861450693,0.0,1.0647533913143465,0.0,0.0,99.91850040749796,0.2161093546147416,61.35,1227.0,data/cohface_10_0.pkl
cohface_10_0,profile1d_quadratic__robust_ossm_ukf,0.7220863895680522,0.0008149959250203749,0.0024449877750611247,0.7220863895680522,0.06030969845150774,233615.31877807388,0.0,0.908720456397718,0.0,1.0555290927960224,0.0057049714751426246,0.0057049714751426246,99.02200488997555,0.2307501527269424,53.35,1227.0,data/cohface_10_0.pkl
cohface_10_0,profile1D cubic,,,,,,,,,,,,,,,,,data/cohface_10_0.pkl
cohface_10_0,profile1d_cubic__kfstd,,,,,,,,,,,,,,,61.35,,data/cohface_10_0.pkl
cohface_10_0,profile1d_cubic__robust_ossm_ekf,0.882640586797066,0.0,0.0,0.882640586797066,0.0,0.02794028946630245,0.0,0.8003259983700082,0.0,1.0645917543747996,0.0,0.0,99.91850040749796,0.2179193022187538,61.35,1227.0,data/cohface_10_0.pkl
cohface_10_0,profile1d_cubic__robust_ossm_ukf,0.7212713936430318,0.0008149959250203749,0.0016299918500407497,0.7212713936430318,0.06438467807660962,443.841875724803,0.0,0.9070904645476773,0.0,1.0567287990096752,0.004889975550122249,0.004074979625101874,99.26650366748166,0.22939467750933915,53.35,1227.0,data/cohface_10_0.pkl
cohface_7_0,of_farneback,,,,,,,,,,,,,,,,,data/cohface_7_0.pkl
cohface_7_0,of_farneback__kfstd,,,,,,,,,,,,,,,60.45,,data/cohface_7_0.pkl
cohface_7_0,of_farneback__robust_ossm_ekf,0.37551695616211744,0.0,0.0,0.37551695616211744,0.03556658395368073,0.10218770037695775,0.0,0.9007444168734491,0.0,1.0594882816934061,0.01240694789081886,0.0,99.58643507030604,0.14370430682377242,60.45,1209.0,data/cohface_7_0.pkl
cohface_7_0,of_farneback__robust_ossm_ukf,0.2803970223325062,0.0,0.0,0.2803970223325062,0.06120760959470637,0.11703991558441036,0.0,0.9156327543424317,0.0,1.0584268999126136,0.009925558312655087,0.0,99.58643507030604,0.13947455985384377,60.45,1209.0,data/cohface_7_0.pkl
cohface_7_0,profile1D linear,,,,,,,,,,,,,,,,,data/cohface_7_0.pkl
cohface_7_0,profile1d_linear__kfstd,,,,,,,,,,,,,,,60.45,,data/cohface_7_0.pkl
cohface_7_0,profile1d_linear__robust_ossm_ekf,0.8378825475599669,0.0,0.0,0.8378825475599669,0.004962779156327543,0.537478508029957,0.0,0.9859387923904053,1.8784205603448856e-43,1.0322762348717462,0.13730355665839536,0.0,65.01240694789082,0.09462689419978434,60.45,1209.0,data/cohface_7_0.pkl
cohface_7_0,profile1d_linear__robust_ossm_ukf,0.7915632754342432,0.0,0.0016542597187758478,0.7915632754342432,0.007444168734491315,0.14190907355631313,0.0,0.956989247311828,1.750396972602739e-289,1.057038636013309,0.023986765922249794,0.0,86.26964433416046,0.15802747534232903,60.45,1209.0,data/cohface_7_0.pkl
cohface_7_0,profile1D quadratic,,,,,,,,,,,,,,,,,data/cohface_7_0.pkl
cohface_7_0,profile1d_quadratic__kfstd,,,,,,,,,,,,,,,60.45,,data/cohface_7_0.pkl
cohface_7_0,profile1d_quadratic__robust_ossm_ekf,0.91232423490488,0.0,0.0,0.91232423490488,0.0,0.018731511011400356,0.0,0.7915632754342432,0.0,1.0653413838129795,0.0,0.0,99.58643507030604,0.23030439098138938,60.45,1209.0,data/cohface_7_0.pkl
cohface_7_0,profile1d_quadratic__robust_ossm_ukf,0.7468982630272953,0.0,0.0,0.7468982630272953,0.3978494623655914,0.08333927958711346,0.0,0.9404466501240695,0.0,1.060807033263857,0.0,0.0,99.58643507030604,0.2431606326573107,60.45,1209.0,data/cohface_7_0.pkl
cohface_7_0,profile1D cubic,,,,,,,,,,,,,,,,,data/cohface_7_0.pkl
cohface_7_0,profile1d_cubic__kfstd,,,,,,,,,,,,,,,60.45,,data/cohface_7_0.pkl
cohface_7_0,profile1d_cubic__robust_ossm_ekf,0.9106699751861043,0.0,0.0,0.9106699751861043,0.0,0.01880019159709706,0.0,0.7948717948717948,0.0,1.0652651798445425,0.0,0.0,99.58643507030604,0.22873279142426875,60.45,1209.0,data/cohface_7_0.pkl
cohface_7_0,profile1d_cubic__robust_ossm_ukf,0.7468982630272953,0.0,0.0024813895781637717,0.7468982630272953,0.3986765922249793,0.08348151086466815,0.0,0.9363110008271298,0.0,1.060499177847692,0.0,0.0,99.58643507030604,0.2423415874884057,60.45,1209.0,data/cohface_7_0.pkl
cohface_35_3,of_farneback,,,,,,,,,,,,,,,,,data/cohface_35_3.pkl
cohface_35_3,of_farneback__kfstd,,,,,,,,,,,,,,,61.4,,data/cohface_35_3.pkl
cohface_35_3,of_farneback__robust_ossm_ekf,0.3289902280130293,0.0,0.0008143322475570033,0.3289902280130293,0.21335504885993486,0.6694222450794276,0.0,0.9177524429967426,1.303194628696746e-20,1.0286094155426209,0.16775244299674266,0.0,97.8827361563518,0.14690975710429058,61.4,1228.0,data/cohface_35_3.pkl
cohface_35_3,of_farneback__robust_ossm_ukf,0.44218241042345274,0.0008143322475570033,0.0016286644951140066,0.44218241042345274,0.23615635179153094,0.5674264767147386,0.0,0.8900651465798045,1.3146029178733172e-37,1.0366694223554098,0.12052117263843648,0.0,98.53420195439739,0.18418766908135542,61.4,1228.0,data/cohface_35_3.pkl
cohface_35_3,profile1D linear,,,,,,,,,,,,,,,,,data/cohface_35_3.pkl
cohface_35_3,profile1d_linear__kfstd,,,,,,,,,,,,,,,56.3,,data/cohface_35_3.pkl
cohface_35_3,profile1d_linear__robust_ossm_ekf,0.8908794788273615,0.0,0.0,0.8908794788273615,0.0024429967426710096,0.2839228670008804,0.0,0.9096091205211726,7.316794686397367e-147,1.0480836238242106,0.06351791530944625,0.0,85.01628664495114,0.1570289347570995,61.4,1228.0,data/cohface_35_3.pkl
cohface_35_3,profile1d_linear__robust_ossm_ukf,0.737785016286645,0.0,0.005700325732899023,0.737785016286645,0.08224755700325732,0.11929021424098428,0.0,0.9299674267100977,0.0,1.0583900140702291,0.0,0.0,99.9185667752443,0.3531438302022175,61.4,1228.0,data/cohface_35_3.pkl
cohface_35_3,profile1D quadratic,,,,,,,,,,,,,,,,,data/cohface_35_3.pkl
cohface_35_3,profile1d_quadratic__kfstd,,,,,,,,,,,,,,,61.4,,data/cohface_35_3.pkl
cohface_35_3,profile1d_quadratic__robust_ossm_ekf,0.6514657980456026,0.0,0.0,0.6514657980456026,0.007328990228013029,0.03708853912759783,0.0,0.8729641693811075,0.0,1.0640559318376486,0.0,0.0,99.7557003257329,0.20495887672919222,61.4,1228.0,data/cohface_35_3.pkl
cohface_35_3,profile1d_quadratic__robust_ossm_ukf,0.743485342019544,0.0008143322475570033,0.004071661237785016,0.743485342019544,0.014657980456026058,959274.8513312165,0.0,0.9063517915309446,0.0,1.0551857087507281,0.004885993485342019,0.004885993485342019,99.185667752443,0.2799253738123564,50.25,1228.0,data/cohface_35_3.pkl
cohface_35_3,profile1D cubic,,,,,,,,,,,,,,,,,data/cohface_35_3.pkl
cohface_35_3,profile1d_cubic__kfstd,,,,,,,,,,,,,,,61.4,,data/cohface_35_3.pkl
cohface_35_3,profile1d_cubic__robust_ossm_ekf,0.5724755700325733,0.0,0.0,0.5724755700325733,0.005700325732899023,0.037610373284130895,0.0,0.8688925081433225,0.0,1.0638838966209607,0.0,0.0,99.7557003257329,0.1869136012239285,61.4,1228.0,data/cohface_35_3.pkl
cohface_35_3,profile1d_cubic__robust_ossm_ukf,0.739413680781759,0.0008143322475570033,0.004885993485342019,0.739413680781759,0.011400651465798045,3583.0651302584733,0.0,0.9022801302931596,0.0,1.0540016447701042,0.006514657980456026,0.005700325732899023,99.185667752443,0.28186301478489406,50.45,1228.0,data/cohface_35_3.pkl
cohface_23_3,of_farneback,,,,,,,,,,,,,,,,,data/cohface_23_3.pkl
cohface_23_3,of_farneback__kfstd,,,,,,,,,,,,,,,60.35,,data/cohface_23_3.pkl
cohface_23_3,of_farneback__robust_ossm_ekf,0.6271748135874068,0.0,0.0,0.6271748135874068,0.0,0.13565217411062616,0.0,0.8690969345484673,3.443510301769753e-299,1.0572786158811966,0.01988400994200497,0.0,99.75144987572494,0.2181311602938201,60.35,1207.0,data/cohface_23_3.pkl
cohface_23_3,of_farneback__robust_ossm_ukf,0.2990886495443248,0.0,0.0,0.2990886495443248,0.0,0.16190943351009512,0.0,0.9602319801159901,1.1081996377500775e-259,1.0553460544324351,0.019055509527754765,0.0,99.75144987572494,0.18436042786247306,60.35,1207.0,data/cohface_23_3.pkl
cohface_23_3,profile1D linear,,,,,,,,,,,,,,,,,data/cohface_23_3.pkl
cohface_23_3,profile1d_linear__kfstd,,,,,,,,,,,,,,,60.35,,data/cohface_23_3.pkl
cohface_23_3,profile1d_linear__robust_ossm_ekf,0.6503728251864126,0.0,0.0,0.6503728251864126,0.004971002485501243,0.3158412967446202,0.0,0.87986743993372,8.339559957888709e-125,1.046268511660138,0.053852526926263466,0.0,76.13918806959404,0.16009426907841395,60.35,1207.0,data/cohface_23_3.pkl
cohface_23_3,profile1d_linear__robust_ossm_ukf,0.6097763048881525,0.0,0.004142502071251036,0.6097763048881525,0.07373653686826843,0.13707145292241507,0.0,0.9511184755592378,7.828894227751545e-297,1.0572675415952348,0.010770505385252692,0.0,99.83429991714996,0.2335573797988957,60.35,1207.0,data/cohface_23_3.pkl
cohface_23_3,profile1D quadratic,,,,,,,,,,,,,,,,,data/cohface_23_3.pkl
cohface_23_3,profile1d_quadratic__kfstd,,,,,,,,,,,,,,,60.35,,data/cohface_23_3.pkl
cohface_23_3,profile1d_quadratic__robust_ossm_ekf,0.951946975973488,0.0,0.0,0.951946975973488,0.0,0.01097693771247134,0.0,0.6777133388566694,0.0,1.0658898265850625,0.0,0.0,99.75144987572494,0.2878501217708254,60.35,1207.0,data/cohface_23_3.pkl
cohface_23_3,profile1d_quadratic__robust_ossm_ukf,0.951946975973488,0.0,0.00579950289975145,0.951946975973488,0.0,0.08349110928053478,0.0,0.9494614747307374,0.0,1.0607842680629465,0.0,0.0,99.75144987572494,0.33935346900000724,60.35,1207.0,data/cohface_23_3.pkl
cohface_23_3,profile1D cubic,,,,,,,,,,,,,,,,,data/cohface_23_3.pkl
cohface_23_3,profile1d_cubic__kfstd,,,,,,,,,,,,,,,60.35,,data/cohface_23_3.pkl
cohface_23_3,profile1d_cubic__robust_ossm_ekf,0.951946975973488,0.0,0.0,0.951946975973488,0.0,0.01140551931663786,0.0,0.6818558409279205,0.0,1.0658162017641328,0.0,0.0,99.75144987572494,0.2832328192101629,60.35,1207.0,data/cohface_23_3.pkl
cohface_23_3,profile1d_cubic__robust_ossm_ukf,0.951946975973488,0.0,0.004971002485501243,0.951946975973488,0.0,0.08438275071172532,0.0,0.9469759734879868,0.0,1.0604073408298464,0.0,0.0,99.75144987572494,0.33664862559161757,60.35,1207.0,data/cohface_23_3.pkl
cohface_7_3,of_farneback,,,,,,,,,,,,,,,,,data/cohface_7_3.pkl
cohface_7_3,of_farneback__kfstd,,,,,,,,,,,,,,,60.45,,data/cohface_7_3.pkl
cohface_7_3,of_farneback__robust_ossm_ekf,0.37551695616211744,0.0,0.0,0.37551695616211744,0.0,0.1875257150032218,0.0,0.9445822994210091,2.925087531254157e-228,1.0543708967295709,0.028122415219189414,0.0,99.75186104218362,0.12333253313999247,60.45,1209.0,data/cohface_7_3.pkl
cohface_7_3,of_farneback__robust_ossm_ukf,0.3068651778329198,0.0,0.0,0.3068651778329198,0.0206782464846981,0.17344246763165064,0.0,0.9255583126550868,4.572779257325775e-245,1.0547429102857215,0.02977667493796526,0.0,98.9247311827957,0.11797999497344276,60.45,1209.0,data/cohface_7_3.pkl
cohface_7_3,profile1D linear,,,,,,,,,,,,,,,,,data/cohface_7_3.pkl
cohface_7_3,profile1d_linear__kfstd,,,,,,,,,,,,,,,60.45,,data/cohface_7_3.pkl
cohface_7_3,profile1d_linear__robust_ossm_ekf,0.9520264681555004,0.0,0.0,0.9520264681555004,0.0,0.011801044373715472,0.0,0.7626137303556658,0.0,1.0658295108261528,0.0,0.0,99.75186104218362,0.2415290163907862,60.45,1209.0,data/cohface_7_3.pkl
cohface_7_3,profile1d_linear__robust_ossm_ukf,0.664185277088503,0.0,0.0008271298593879239,0.664185277088503,0.5078577336641853,0.06717368690974727,0.0,0.9478908188585607,0.0,1.0619330201842214,0.0,0.0,98.75930521091811,0.1938103922223249,60.45,1209.0,data/cohface_7_3.pkl
cohface_7_3,profile1D quadratic,,,,,,,,,,,,,,,,,data/cohface_7_3.pkl
cohface_7_3,profile1d_quadratic__kfstd,,,,,,,,,,,,,,,60.45,,data/cohface_7_3.pkl
cohface_7_3,profile1d_quadratic__robust_ossm_ekf,0.9520264681555004,0.0,0.0008271298593879239,0.9520264681555004,0.0,0.012772826113737252,0.0,0.7750206782464847,0.0,1.065760412862461,0.0,0.0,99.75186104218362,0.26406366494999944,60.45,1209.0,data/cohface_7_3.pkl
cohface_7_3,profile1d_quadratic__robust_ossm_ukf,0.6071133167907361,0.0,0.0016542597187758478,0.6071133167907361,0.575682382133995,0.06019505966646214,0.0,0.9272125723738627,0.0,1.0624267851336724,0.0,0.0,98.67659222497932,0.16781308211743426,60.45,1209.0,data/cohface_7_3.pkl
cohface_7_3,profile1D cubic,,,,,,,,,,,,,,,,,data/cohface_7_3.pkl
cohface_7_3,profile1d_cubic__kfstd,,,,,,,,,,,,,,,60.45,,data/cohface_7_3.pkl
cohface_7_3,profile1d_cubic__robust_ossm_ekf,0.9520264681555004,0.0,0.0,0.9520264681555004,0.0,0.013448012878234751,0.0,0.7832919768403639,0.0,1.0656581767022593,0.0,0.0,99.75186104218362,0.2575730623881324,60.45,1209.0,data/cohface_7_3.pkl
cohface_7_3,profile1d_cubic__robust_ossm_ukf,0.607940446650124,0.0,0.0008271298593879239,0.607940446650124,0.5773366418527709,0.06133903880394291,0.0,0.9255583126550868,0.0,1.0621201641346467,0.0,0.0,98.67659222497932,0.16656485288949083,60.45,1209.0,data/cohface_7_3.pkl
cohface_12_2,of_farneback,,,,,,,,,,,,,,,,,data/cohface_12_2.pkl
cohface_12_2,of_farneback__kfstd,,,,,,,,,,,,,,,64.25,,data/cohface_12_2.pkl
cohface_12_2,of_farneback__robust_ossm_ekf,0.3105058365758755,0.0,0.0007782101167315176,0.3105058365758755,0.045136186770428015,0.4178541329138584,0.0,0.9525291828793774,4.7760418104368424e-83,1.0404664952464147,0.10038910505836576,0.0,99.8443579766537,0.10482576270663621,64.25,1285.0,data/cohface_12_2.pkl
cohface_12_2,of_farneback__robust_ossm_ukf,0.4311284046692607,0.0007782101167315176,0.0015564202334630351,0.4311284046692607,0.3953307392996109,1665.6253745997321,0.0,0.9315175097276265,0.0,1.0464405306673712,0.058365758754863814,0.0038910505836575876,99.06614785992218,0.10980008111216726,64.25,1285.0,data/cohface_12_2.pkl
cohface_12_2,profile1D linear,,,,,,,,,,,,,,,,,data/cohface_12_2.pkl
cohface_12_2,profile1d_linear__kfstd,,,,,,,,,,,,,,,64.25,,data/cohface_12_2.pkl
cohface_12_2,profile1d_linear__robust_ossm_ekf,0.954863813229572,0.0,0.0,0.954863813229572,0.0,0.017498094974656007,0.0,0.8653696498054475,0.0,1.065425994199901,0.0,0.0,99.76653696498055,0.15039936541497215,64.25,1285.0,data/cohface_12_2.pkl
cohface_12_2,profile1d_linear__robust_ossm_ukf,0.8124513618677043,0.0,0.0031128404669260703,0.8124513618677043,0.378988326848249,0.058390133397539054,0.0,0.9463035019455253,0.0,1.0625438964007234,0.0,0.0,99.76653696498055,0.17995918521758805,64.25,1285.0,data/cohface_12_2.pkl
cohface_12_2,profile1D quadratic,,,,,,,,,,,,,,,,,data/cohface_12_2.pkl
cohface_12_2,profile1d_quadratic__kfstd,,,,,,,,,,,,,,,64.25,,data/cohface_12_2.pkl
cohface_12_2,profile1d_quadratic__robust_ossm_ekf,0.7035019455252919,0.0,0.0,0.7035019455252919,0.049805447470817124,0.03269565639094688,0.0,0.8428015564202335,0.0,1.0643550294201705,0.0,0.0,99.8443579766537,0.14112848559154392,64.25,1285.0,data/cohface_12_2.pkl
cohface_12_2,profile1d_quadratic__robust_ossm_ukf,0.7198443579766537,0.0007782101167315176,0.0,0.7198443579766537,0.3673151750972763,685.7577293688319,0.0,0.909727626459144,0.0,1.0538069439433537,0.03813229571984436,0.0038910505836575876,94.16342412451363,0.1487145223724244,64.25,1285.0,data/cohface_12_2.pkl
cohface_12_2,profile1D cubic,,,,,,,,,,,,,,,,,data/cohface_12_2.pkl
cohface_12_2,profile1d_cubic__kfstd,,,,,,,,,,,,,,,64.25,,data/cohface_12_2.pkl
cohface_12_2,profile1d_cubic__robust_ossm_ekf,0.757976653696498,0.0,0.0,0.757976653696498,0.047470817120622566,0.03184822679872957,0.0,0.842023346303502,0.0,1.0642910432010937,0.0,0.0,99.8443579766537,0.14526187183914688,64.25,1285.0,data/cohface_12_2.pkl
cohface_12_2,profile1d_cubic__robust_ossm_ukf,0.7540856031128405,0.0007782101167315176,0.0007782101167315176,0.7540856031128405,0.43190661478599224,998.7505787575442,0.0,0.914396887159533,0.0,1.057477572641831,0.0038910505836575876,0.0038910505836575876,99.22178988326849,0.1497258909910929,34.25,1285.0,data/cohface_12_2.pkl
cohface_12_3,of_farneback,,,,,,,,,,,,,,,,,data/cohface_12_3.pkl
cohface_12_3,of_farneback__kfstd,,,,,,,,,,,,,,,61.65,,data/cohface_12_3.pkl
cohface_12_3,of_farneback__robust_ossm_ekf,0.25141930251419303,0.0008110300081103001,0.0,0.25141930251419303,0.10948905109489052,0.6245592005407145,0.0,0.9375506893755069,2.641958330996363e-27,1.0315354535744188,0.145985401459854,0.0,99.83779399837795,0.10121235536358185,61.65,1233.0,data/cohface_12_3.pkl
cohface_12_3,of_farneback__robust_ossm_ukf,0.34874290348742903,0.0008110300081103001,0.0024330900243309003,0.34874290348742903,0.16463909164639093,1483.5643159382196,0.0,0.9391727493917275,0.0,1.0455481578469026,0.058394160583941604,0.0032441200324412004,98.70235198702352,0.10562546794516042,61.65,1233.0,data/cohface_12_3.pkl
cohface_12_3,profile1D linear,,,,,,,,,,,,,,,,,data/cohface_12_3.pkl
cohface_12_3,profile1d_linear__kfstd,,,,,,,,,,,,,,,61.65,,data/cohface_12_3.pkl
cohface_12_3,profile1d_linear__robust_ossm_ekf,0.6739659367396593,0.0,0.0,0.6739659367396593,0.0,0.017110171723631478,0.0,0.8126520681265207,0.0,1.065454127461525,0.0,0.0,99.7566909975669,0.11248412646881881,61.65,1233.0,data/cohface_12_3.pkl
cohface_12_3,profile1d_linear__robust_ossm_ukf,0.8248175182481752,0.0,0.0024330900243309003,0.8248175182481752,0.34793187347931875,0.0473522329771695,0.0,0.9042984590429846,0.0,1.0633188103680034,0.0,0.0,99.67558799675588,0.15845707598784833,61.65,1233.0,data/cohface_12_3.pkl
cohface_12_3,profile1D quadratic,,,,,,,,,,,,,,,,,data/cohface_12_3.pkl
cohface_12_3,profile1d_quadratic__kfstd,,,,,,,,,,,,,,,61.65,,data/cohface_12_3.pkl
