video,method,CCC,MAE,RMSE,SNR_Time,Latency,DTW_Dist,IE_Err,PPI_MAE,gt_bpm_avg,est_bpm_avg,data_file
cohface_34_1,profile1d_linear__robust_ossm_ekf,0.7,0.55,0.77,2.2363954841364,-875.0,0.45171421701337705,0.043958293262196246,0.3861111111111115,,,data/cohface_34_1.pkl
cohface_34_1,profile1D quadratic,0.59,0.67,0.9,0.7383974876551141,-2500.0,0.49697257910137776,0.09944375294330932,0.10312499999999991,,,data/cohface_34_1.pkl
cohface_34_1,profile1d_quadratic__kfstd,0.86,0.42,0.53,5.477173395594615,-843.75,0.3946845523985985,0.04545069256459744,0.008680555555555358,,,data/cohface_34_1.pkl
cohface_34_1,profile1d_quadratic__robust_ossm_ekf,0.85,0.44,0.55,5.148568096125908,-875.0,0.3550538827708273,0.03450683468397853,0.05524918300653603,,,data/cohface_34_1.pkl
cohface_34_1,profile1D cubic,0.59,0.68,0.9,0.7458099480588293,-2500.0,0.49677850260116413,0.1086045625221157,0.10034722222222214,,,data/cohface_34_1.pkl
cohface_34_1,profile1d_cubic__kfstd,0.86,0.42,0.54,5.379288929240343,-843.75,0.4000297381999192,0.04539095540808602,0.008680555555554914,,,data/cohface_34_1.pkl
cohface_34_1,profile1d_cubic__robust_ossm_ekf,0.84,0.45,0.56,4.999350901570364,-875.0,0.35855407789861615,0.04136582686218149,0.052308006535947804,,,data/cohface_34_1.pkl
cohface_14_0,of_farneback,0.37,0.87,1.1,-0.8650972881156092,-3468.75,0.7967048626756259,0.7540208649373761,0.922916666666667,,,data/cohface_14_0.pkl
cohface_14_0,of_farneback__kfstd,0.63,0.7,0.86,1.215133086616939,-3562.5,0.5265439081975793,0.3137626341479909,0.39672619047619007,,,data/cohface_14_0.pkl
cohface_14_0,of_farneback__robust_ossm_ekf,0.59,0.71,0.91,0.795282671762842,-3531.25,0.5344027636928602,0.3316936797966783,0.40386904761904807,,,data/cohface_14_0.pkl
cohface_14_0,DoF,0.32,0.89,1.16,-1.5222832000662803,11531.25,0.5439386776398372,0.2517340821001042,0.4589460784313726,,,data/cohface_14_0.pkl
cohface_14_0,dof__kfstd,0.63,0.67,0.87,1.3061881038071457,1312.5,0.42104324819467065,0.3208793667868819,0.24315476190476248,,,data/cohface_14_0.pkl
cohface_14_0,dof__robust_ossm_ekf,0.56,0.77,0.95,0.3615383506709021,-6656.25,0.40329003242609285,0.2662454283391835,0.2467261904761897,,,data/cohface_14_0.pkl
cohface_14_0,profile1D linear,0.48,0.78,1.02,-0.10406684707150757,718.75,0.7311166998241023,0.05119731357380042,0.2967261904761913,,,data/cohface_14_0.pkl
cohface_14_0,profile1d_linear__kfstd,0.81,0.42,0.61,4.326857878851738,843.75,0.38011925048674305,0.1145845680554145,0.2788690476190472,,,data/cohface_14_0.pkl
cohface_14_0,profile1d_linear__robust_ossm_ekf,0.76,0.51,0.69,3.280695915564673,812.5,0.4655819222533819,0.07500290863588477,0.3002976190476194,,,data/cohface_14_0.pkl
cohface_14_0,profile1D quadratic,0.72,0.55,0.75,2.4542259327619336,-3250.0,0.41042169062365674,0.2294492347354553,0.22124999999999995,,,data/cohface_14_0.pkl
cohface_14_0,profile1d_quadratic__kfstd,0.8,0.33,0.63,4.082148557925574,875.0,0.28743069773945906,0.09404812896486325,0.2967261904761904,,,data/cohface_14_0.pkl
cohface_14_0,profile1d_quadratic__robust_ossm_ekf,0.78,0.37,0.66,3.638141217529387,875.0,0.3373951813542989,0.035864463312310524,0.31458333333333277,,,data/cohface_14_0.pkl
cohface_14_0,profile1D cubic,0.71,0.56,0.75,2.361437595272455,-3250.0,0.41810486826085275,0.22017986274958756,0.22124999999999995,,,data/cohface_14_0.pkl
cohface_14_0,profile1d_cubic__kfstd,0.8,0.34,0.63,4.017170834316001,875.0,0.29310746153154876,0.09004756340841202,0.2967261904761904,,,data/cohface_14_0.pkl
cohface_14_0,profile1d_cubic__robust_ossm_ekf,0.77,0.38,0.67,3.5352716486554305,875.0,0.34535206758831466,0.04020901636559193,0.31458333333333277,,,data/cohface_14_0.pkl
cohface_29_1,of_farneback,0.75,0.59,0.71,2.9800921674051297,687.5,0.47138295955906223,0.003032159951262936,0.7742132867132865,,,data/cohface_29_1.pkl
cohface_29_1,of_farneback__kfstd,0.81,0.51,0.62,4.212248028315545,750.0,0.4344947401838188,0.05670110792539673,0.7780594405594403,,,data/cohface_29_1.pkl
cohface_29_1,of_farneback__robust_ossm_ekf,0.79,0.52,0.65,3.794964636813875,750.0,0.4373383376853562,0.11453703141151905,1.0832792207792208,,,data/cohface_29_1.pkl
cohface_29_1,DoF,0.65,0.58,0.89,1.5691853805672653,-10343.75,0.4144492252990464,0.6170563898665234,0.48575174825174816,,,data/cohface_29_1.pkl
cohface_29_1,dof__kfstd,0.84,0.47,0.57,4.998951644468698,-2562.5,0.39210568934312967,0.385268905523924,0.1288636363636364,,,data/cohface_29_1.pkl
cohface_29_1,dof__robust_ossm_ekf,0.84,0.47,0.57,5.009169245199217,-2593.75,0.40718363920218065,0.39166198686187126,0.10386363636363694,,,data/cohface_29_1.pkl
cohface_29_1,profile1D linear,0.69,0.62,0.79,2.1401382732922354,687.5,0.5026507836272686,0.19342313588680216,1.7233585858585854,,,data/cohface_29_1.pkl
cohface_29_1,profile1d_linear__kfstd,0.89,0.38,0.46,6.7197452699001605,875.0,0.3181243164761962,0.17620361581812094,0.005681818181817455,,,data/cohface_29_1.pkl
cohface_29_1,profile1d_linear__robust_ossm_ekf,0.82,0.46,0.6,4.490078523119117,781.25,0.3426866861604641,0.1709101806943114,0.4261363636363624,,,data/cohface_29_1.pkl
cohface_29_1,profile1D quadratic,0.76,0.57,0.69,3.2604964084261367,687.5,0.4906023381658311,0.041527852922997766,0.7742132867132865,,,data/cohface_29_1.pkl
cohface_29_1,profile1d_quadratic__kfstd,0.93,0.32,0.38,8.391759511264139,-1406.25,0.28108546469768125,0.7617119934727427,0.023863636363635976,,,data/cohface_29_1.pkl
cohface_29_1,profile1d_quadratic__robust_ossm_ekf,0.88,0.4,0.49,6.257303950999634,-1375.0,0.3542479007633705,0.8795743750195343,0.43030303030303063,,,data/cohface_29_1.pkl
cohface_29_1,profile1D cubic,0.76,0.58,0.69,3.216875976289346,718.75,0.49515114288584827,0.05577239983217663,0.7703671328671327,,,data/cohface_29_1.pkl
cohface_29_1,profile1d_cubic__kfstd,0.93,0.31,0.38,8.48147826403769,-1406.25,0.2835441560541989,0.747932724040156,0.023863636363635976,,,data/cohface_29_1.pkl
cohface_29_1,profile1d_cubic__robust_ossm_ekf,0.89,0.39,0.48,6.49494426457534,-1375.0,0.3420344220936854,0.8566786878932983,0.43030303030302974,,,data/cohface_29_1.pkl
cohface_16_0,of_farneback,0.73,0.62,0.9,0.632161564802668,-32781.25,0.42131254326502143,4.585442077404666,3.6886904761904757,,,data/cohface_16_0.pkl
cohface_16_0,of_farneback__kfstd,0.71,0.6,0.75,2.586946786311708,1187.5,0.3988862753130663,0.740600348868629,2.9754120879120878,,,data/cohface_16_0.pkl
cohface_16_0,of_farneback__robust_ossm_ekf,0.69,0.6,0.76,2.410331440510033,1187.5,0.4135267543531305,0.7512325245891793,2.975412087912087,,,data/cohface_16_0.pkl
cohface_16_0,DoF,0.74,0.61,0.83,1.3751514762031345,-32593.75,0.34447566279515945,0.44420933978859034,4.910551948051948,,,data/cohface_16_0.pkl
cohface_16_0,dof__kfstd,0.56,0.85,1.07,1.015565531404756,26187.5,0.5247584051968741,0.5579407150059594,2.869642857142857,,,data/cohface_16_0.pkl
cohface_16_0,dof__robust_ossm_ekf,0.59,0.8,0.99,1.6457980896441038,26218.75,0.46204477320641296,0.5416493892585539,2.4264610389610386,,,data/cohface_16_0.pkl
cohface_16_0,profile1D linear,0.73,0.59,0.89,0.7135795070666667,-32781.25,0.4507400160142261,14.945290562253152,9.18035714285714,,,data/cohface_16_0.pkl
cohface_16_0,profile1d_linear__kfstd,0.8,0.46,0.62,4.233584761384126,1625.0,0.36217240741211737,0.40565696309162624,1.2501984126984116,,,data/cohface_16_0.pkl
cohface_16_0,profile1d_linear__robust_ossm_ekf,0.7,0.55,0.77,2.4067834716249625,1468.75,0.4105547165507836,0.5563722992189375,1.8946428571428564,,,data/cohface_16_0.pkl
cohface_16_0,profile1D quadratic,0.65,0.79,0.95,0.16792568520871903,-32781.25,0.3487467299270562,0.5846768567865044,1.3335317460317455,,,data/cohface_16_0.pkl
cohface_16_0,profile1d_quadratic__kfstd,0.86,0.4,0.54,5.40191085859674,1375.0,0.3189541132547373,0.22754124434468626,1.255753968253968,,,data/cohface_16_0.pkl
cohface_16_0,profile1d_quadratic__robust_ossm_ekf,0.83,0.43,0.59,4.709920473575831,1281.25,0.33962659667217,0.03062220741320676,0.4883928571428564,,,data/cohface_16_0.pkl
cohface_16_0,profile1D cubic,0.65,0.79,0.95,0.18544078469215713,-32781.25,0.34834230236847236,0.6041429063085688,1.3335317460317464,,,data/cohface_16_0.pkl
cohface_16_0,profile1d_cubic__kfstd,0.85,0.4,0.55,5.353373102076456,1375.0,0.31844713621227444,0.2261428336423934,1.255753968253968,,,data/cohface_16_0.pkl
cohface_16_0,profile1d_cubic__robust_ossm_ekf,0.82,0.44,0.59,4.620988038135199,1281.25,0.34225276056790116,0.019627877913483416,0.4883928571428564,,,data/cohface_16_0.pkl
cohface_6_0,of_farneback,0.9,0.32,0.44,7.2043509438582065,562.5,0.2990316129046189,0.057124006494763124,0.020526315789474392,,,data/cohface_6_0.pkl
cohface_6_0,of_farneback__kfstd,0.93,0.28,0.37,8.745424609032307,-906.25,0.27524615515089795,0.024564630978231916,0.0052631578947370805,,,data/cohface_6_0.pkl
cohface_6_0,of_farneback__robust_ossm_ekf,0.93,0.28,0.37,8.56621320253193,-906.25,0.28211690873523637,0.027913913274882685,0.0052631578947370805,,,data/cohface_6_0.pkl
cohface_6_0,DoF,0.34,0.81,0.98,0.2500531136593591,4937.5,0.6273558405753026,0.20031957240032883,0.5100619195046439,,,data/cohface_6_0.pkl
cohface_6_0,dof__kfstd,0.39,0.88,1.12,-0.9168681373558571,-2812.5,0.5605102353613638,0.303092590708516,1.5478070175438599,,,data/cohface_6_0.pkl
cohface_6_0,dof__robust_ossm_ekf,0.35,0.89,1.14,-1.1296604008767355,-2812.5,0.6205668737265199,0.48390324961594056,2.4694736842105276,,,data/cohface_6_0.pkl
cohface_6_0,profile1D linear,0.88,0.35,0.5,6.077321444688862,562.5,0.3184812023458797,0.056010893879878454,0.00802631578947377,,,data/cohface_6_0.pkl
cohface_6_0,profile1d_linear__kfstd,0.94,0.23,0.34,9.411547359026557,-906.25,0.2357713916490848,0.023636643542467195,0.010526315789473273,,,data/cohface_6_0.pkl
cohface_6_0,profile1d_linear__robust_ossm_ekf,0.94,0.23,0.34,9.535362572695686,-906.25,0.23720562484821006,0.028762679445755612,0.010526315789473273,,,data/cohface_6_0.pkl
cohface_6_0,profile1D quadratic,0.91,0.32,0.43,7.403185492361156,562.5,0.30051615869477805,0.07063360294729226,0.008026315789474214,,,data/cohface_6_0.pkl
cohface_6_0,profile1d_quadratic__kfstd,0.95,0.23,0.33,9.7675522494967,-906.25,0.2317159596002124,0.02737431433234505,0.005263157894736192,,,data/cohface_6_0.pkl
cohface_6_0,profile1d_quadratic__robust_ossm_ekf,0.95,0.22,0.31,10.20137897487108,-906.25,0.21511726906607842,0.027052290269029666,0.0,,,data/cohface_6_0.pkl
cohface_6_0,profile1D cubic,0.9,0.33,0.44,7.122573877976153,562.5,0.3073158998279414,0.0645037529236423,0.008026315789474214,,,data/cohface_6_0.pkl
cohface_6_0,profile1d_cubic__kfstd,0.94,0.24,0.34,9.507428965856064,-906.25,0.23552072013441422,0.03447192139226418,0.005263157894736192,,,data/cohface_6_0.pkl
cohface_6_0,profile1d_cubic__robust_ossm_ekf,0.95,0.23,0.32,9.861908937290053,-906.25,0.22325828906116502,0.030481229504200957,4.440892098500626e-16,,,data/cohface_6_0.pkl
cohface_20_2,of_farneback,0.87,0.37,0.5,6.112865491298085,781.25,0.3442528776269125,0.18548607502057501,0.26651785714285703,,,data/cohface_20_2.pkl
cohface_20_2,of_farneback__kfstd,0.93,0.29,0.37,8.602140425091422,-1093.75,0.26952305220618145,0.2896208723938637,0.2946428571428572,,,data/cohface_20_2.pkl
cohface_20_2,of_farneback__robust_ossm_ekf,0.93,0.3,0.38,8.351290676960328,-1093.75,0.2772407173527191,0.3113599241566348,0.2946428571428572,,,data/cohface_20_2.pkl
cohface_20_2,DoF,0.55,0.73,0.95,0.49095176765003257,-250.0,0.6100117724079328,0.3671571247455713,0.28526785714285685,,,data/cohface_20_2.pkl
cohface_20_2,dof__kfstd,0.92,0.34,0.4,7.972112363460818,-156.25,0.3181414551335522,0.2203129102068907,0.01294642857142847,,,data/cohface_20_2.pkl
cohface_20_2,dof__robust_ossm_ekf,0.89,0.37,0.48,6.393350083901695,-156.25,0.3279978418032538,0.17896061843733324,0.0058035714285717965,,,data/cohface_20_2.pkl
cohface_20_2,profile1D linear,0.52,0.81,0.98,0.23131327210348776,718.75,0.7863233098549022,0.21024890102138538,0.23985119047619063,,,data/cohface_20_2.pkl
cohface_20_2,profile1d_linear__kfstd,0.8,0.5,0.64,3.930277901229418,-1125.0,0.4194138638551877,0.08563269586825384,0.2465178571428579,,,data/cohface_20_2.pkl
cohface_20_2,profile1d_linear__robust_ossm_ekf,0.71,0.6,0.76,2.3967673923282673,-1125.0,0.5397002347126719,0.05646427383397412,0.026339285714286564,,,data/cohface_20_2.pkl
cohface_20_2,profile1D quadratic,0.88,0.35,0.48,6.498323260420057,750.0,0.3274981556515968,0.19809598900995895,0.25985119047619065,,,data/cohface_20_2.pkl
cohface_20_2,profile1d_quadratic__kfstd,0.94,0.27,0.35,9.089869475448996,-1125.0,0.259400647621215,0.13599443383040255,0.28839285714285756,,,data/cohface_20_2.pkl
cohface_20_2,profile1d_quadratic__robust_ossm_ekf,0.93,0.28,0.37,8.74407476865689,-1125.0,0.2569879382745883,0.16369540731992538,0.2883928571428571,,,data/cohface_20_2.pkl
cohface_20_2,profile1D cubic,0.88,0.36,0.48,6.418082277128878,750.0,0.3294389099186418,0.20521429578430272,0.25985119047618976,,,data/cohface_20_2.pkl
cohface_20_2,profile1d_cubic__kfstd,0.94,0.27,0.35,9.09151095644573,-1125.0,0.26021814311799196,0.13599443383040255,0.28839285714285756,,,data/cohface_20_2.pkl
cohface_20_2,profile1d_cubic__robust_ossm_ekf,0.93,0.28,0.37,8.7500394098858,-1125.0,0.25714648338117124,0.16387516691144988,0.2883928571428571,,,data/cohface_20_2.pkl
cohface_5_0,of_farneback,0.41,0.86,1.09,-0.7056218683408142,1312.5,0.6188124202881401,0.5741141583808935,2.3374399038461533,,,data/cohface_5_0.pkl
cohface_5_0,of_farneback__kfstd,0.63,0.72,0.87,1.309417042843533,4875.0,0.47117914413820633,0.40377244561496295,2.4621651785714294,,,data/cohface_5_0.pkl
cohface_5_0,of_farneback__robust_ossm_ekf,0.63,0.72,0.87,1.3150864110901819,4875.0,0.45839781286882153,0.3895231328362383,2.4621651785714285,,,data/cohface_5_0.pkl
cohface_5_0,DoF,0.35,0.87,1.11,-0.8329954828107006,-1031.25,0.5035117427294324,0.20520861399278012,3.9949573863636356,,,data/cohface_5_0.pkl
cohface_5_0,dof__kfstd,0.32,0.9,1.17,-1.3284110376348996,-1031.25,0.5506077229335834,0.198302779447028,3.106927083333334,,,data/cohface_5_0.pkl
cohface_5_0,dof__robust_ossm_ekf,0.39,0.83,1.12,-0.8949322215634008,-968.75,0.5083923570670936,0.19613868086746045,2.6514508928571425,,,data/cohface_5_0.pkl
cohface_5_0,profile1D linear,0.3,0.92,1.18,-1.3766005089087319,1437.5,0.7634718173020493,0.7703168191530831,0.5398437499999993,,,data/cohface_5_0.pkl
cohface_5_0,profile1d_linear__kfstd,0.78,0.51,0.65,3.7717780138075034,1812.5,0.3905257740805774,0.38860897396368377,0.6724826388888889,,,data/cohface_5_0.pkl
cohface_5_0,profile1d_linear__robust_ossm_ekf,0.59,0.68,0.9,0.9911285324244279,1687.5,0.4884422169735997,0.4383491115874636,0.7113715277777777,,,data/cohface_5_0.pkl
cohface_5_0,profile1D quadratic,0.77,0.51,0.67,3.5553875933178505,1468.75,0.34273537833217577,0.25776363749034137,1.26359375,,,data/cohface_5_0.pkl
cohface_5_0,profile1d_quadratic__kfstd,0.93,0.3,0.37,8.756635211753077,-1718.75,0.23362384048343665,0.20681055784747215,0.7558159722222229,,,data/cohface_5_0.pkl
cohface_5_0,profile1d_quadratic__robust_ossm_ekf,0.88,0.36,0.49,6.3316078302796495,-1718.75,0.2829845053764271,0.22503919099898595,0.7391493055555554,,,data/cohface_5_0.pkl
cohface_5_0,profile1D cubic,0.77,0.52,0.68,3.4048433898496033,1468.75,0.3457973423021132,0.2413823692400605,1.2585937500000002,,,data/cohface_5_0.pkl
cohface_5_0,profile1d_cubic__kfstd,0.93,0.3,0.37,8.662541504655989,-1718.75,0.2331057500042416,0.21166525243510315,0.7502604166666673,,,data/cohface_5_0.pkl
cohface_5_0,profile1d_cubic__robust_ossm_ekf,0.88,0.37,0.5,6.153950195226212,-1718.75,0.2856092697749117,0.23411743874565394,0.7391493055555554,,,data/cohface_5_0.pkl
cohface_18_2,of_farneback,0.3,1.02,1.31,-2.1646407539056938,-17843.75,0.9356746157143031,3.4431796503996193,7.412960526315789,,,data/cohface_18_2.pkl
cohface_18_2,of_farneback__kfstd,0.57,0.74,0.93,0.6961278999786598,500.0,0.637132473026094,0.3130179392106278,0.39707817337461293,,,data/cohface_18_2.pkl
cohface_18_2,of_farneback__robust_ossm_ekf,0.51,0.77,0.98,0.17124318643105232,531.25,0.6603978834652815,0.23290863039668186,0.3717105263157894,,,data/cohface_18_2.pkl
cohface_18_2,DoF,0.36,0.75,0.93,0.6236083131458352,2343.75,0.6325049263677816,0.4277248551779522,0.40840311004784713,,,data/cohface_18_2.pkl
cohface_18_2,dof__kfstd,0.76,0.54,0.68,3.279045397073718,-2312.5,0.454545683348578,0.12149150283269172,0.10296052631579,,,data/cohface_18_2.pkl
cohface_18_2,dof__robust_ossm_ekf,0.53,0.66,0.97,0.21818277507463973,-2312.5,0.4925273955981136,0.12744667759228778,0.5262938596491233,,,data/cohface_18_2.pkl
cohface_18_2,profile1D linear,0.44,0.9,1.06,-0.526908965679715,-3281.25,0.6451930009957384,0.1904695396443652,0.9851033834586467,,,data/cohface_18_2.pkl
cohface_18_2,profile1d_linear__kfstd,0.47,0.85,1.02,-0.1326833781159696,-3281.25,0.5694038778721016,0.04676890554692059,0.7708176691729327,,,data/cohface_18_2.pkl
cohface_18_2,profile1d_linear__robust_ossm_ekf,0.43,0.88,1.06,-0.5276864511683429,2718.75,0.651581730519769,0.3645884007431077,1.62796052631579,,,data/cohface_18_2.pkl
cohface_18_2,profile1D quadratic,0.67,0.62,0.82,1.7600305320458625,156.25,0.534047778612279,0.1479780480330949,0.1974049707602341,,,data/cohface_18_2.pkl
cohface_18_2,profile1d_quadratic__kfstd,0.83,0.45,0.59,4.609440783455784,156.25,0.413030069177216,0.0013456448746673733,0.02664473684210522,,,data/cohface_18_2.pkl
cohface_18_2,profile1d_quadratic__robust_ossm_ekf,0.77,0.52,0.68,3.369253226120965,156.25,0.4511558985738193,0.056243063109248204,0.20851608187134474,,,data/cohface_18_2.pkl
cohface_18_2,profile1D cubic,0.68,0.61,0.8,1.9931990096289258,125.0,0.5173276290220608,0.1278767493705546,0.19740497076023367,,,data/cohface_18_2.pkl
cohface_18_2,profile1d_cubic__kfstd,0.82,0.46,0.6,4.474802432521804,125.0,0.4117714841711739,0.002984168067541315,0.029276315789473983,,,data/cohface_18_2.pkl
cohface_18_2,profile1d_cubic__robust_ossm_ekf,0.77,0.52,0.69,3.298349134424881,125.0,0.44568421576599265,0.007660373478283966,0.20573830409356741,,,data/cohface_18_2.pkl
cohface_38_2,of_farneback,0.78,0.44,0.64,3.8644168639113534,750.0,0.41078924080165846,0.27254048772392914,0.03291666666666648,,,data/cohface_38_2.pkl
cohface_38_2,of_farneback__kfstd,0.89,0.32,0.47,6.524959176555428,-1093.75,0.31096703631970124,0.26613867036305716,0.009226190476190332,,,data/cohface_38_2.pkl
cohface_38_2,of_farneback__robust_ossm_ekf,0.83,0.37,0.58,4.681476734728469,-1093.75,0.3621655326676938,0.29266047625472413,0.016369047619047894,,,data/cohface_38_2.pkl
cohface_38_2,DoF,0.42,0.79,1.08,-0.6096990774170395,-3875.0,0.628388285926448,0.37904260909653165,0.7870833333333338,,,data/cohface_38_2.pkl
cohface_38_2,dof__kfstd,0.84,0.45,0.56,5.071864247475348,-2062.5,0.3823633895768834,0.05490599020816467,0.006250000000000533,,,data/cohface_38_2.pkl
cohface_38_2,dof__robust_ossm_ekf,0.78,0.51,0.66,3.6394161664506903,-2062.5,0.41074006729890533,0.056634213466959626,0.003750000000000142,,,data/cohface_38_2.pkl
cohface_38_2,profile1D linear,0.77,0.54,0.68,3.3355576870831696,687.5,0.431262636814063,0.13083907006574103,0.02375000000000016,,,data/cohface_38_2.pkl
cohface_38_2,profile1d_linear__kfstd,0.91,0.33,0.43,7.263059300248105,-1093.75,0.3032516785690763,0.08765451633323773,0.013750000000000373,,,data/cohface_38_2.pkl
cohface_38_2,profile1d_linear__robust_ossm_ekf,0.89,0.38,0.47,6.539522950526361,-1125.0,0.3372381944188594,0.13860698725574772,0.007083333333333108,,,data/cohface_38_2.pkl
cohface_38_2,profile1D quadratic,0.78,0.49,0.66,3.614453631638715,687.5,0.43560632104522873,0.24750250836289056,0.006250000000000977,,,data/cohface_38_2.pkl
cohface_38_2,profile1d_quadratic__kfstd,0.92,0.32,0.4,7.981899539858192,-1125.0,0.30804858354800074,0.10386308573226277,0.0004166666666667318,,,data/cohface_38_2.pkl
cohface_38_2,profile1d_quadratic__robust_ossm_ekf,0.87,0.38,0.52,5.723999272255104,-1125.0,0.35441292058502405,0.18224572066386424,0.009226190476190332,,,data/cohface_38_2.pkl
cohface_38_2,profile1D cubic,0.77,0.49,0.67,3.466710205148308,687.5,0.43609259938860434,0.18694607539734942,0.22395833333333348,,,data/cohface_38_2.pkl
cohface_38_2,profile1d_cubic__kfstd,0.93,0.3,0.37,8.56518429404455,-1125.0,0.2863790306801394,0.10171287955728914,0.0004166666666662877,,,data/cohface_38_2.pkl
cohface_38_2,profile1d_cubic__robust_ossm_ekf,0.88,0.36,0.5,6.056608941319947,-1125.0,0.34032257564308876,0.16756176140649093,0.005654761904762218,,,data/cohface_38_2.pkl
cohface_29_3,of_farneback,0.45,0.75,0.94,0.5566373964143565,500.0,0.6273001851398915,0.1688176282068059,0.30267857142857135,,,data/cohface_29_3.pkl
cohface_29_3,of_farneback__kfstd,0.86,0.42,0.53,5.591618193554635,562.5,0.3785975124356085,0.03049298836176917,0.644905462184874,,,data/cohface_29_3.pkl
cohface_29_3,of_farneback__robust_ossm_ekf,0.86,0.43,0.53,5.51850444130838,562.5,0.37478673069020296,0.03006722509036508,0.5638392857142858,,,data/cohface_29_3.pkl
cohface_29_3,DoF,0.41,0.75,1.08,-0.6844709029728068,-93.75,0.6455918870424996,0.44189737919533745,0.4575892857142856,,,data/cohface_29_3.pkl
cohface_29_3,dof__kfstd,0.83,0.44,0.58,4.785625157828384,0.0,0.3302567628685206,0.38674347858004376,0.1919642857142856,,,data/cohface_29_3.pkl
cohface_29_3,dof__robust_ossm_ekf,0.79,0.45,0.65,3.766032121188918,31.25,0.35877153471745593,0.3043290427991058,0.19196428571428648,,,data/cohface_29_3.pkl
cohface_29_3,profile1D linear,0.32,2.66,3.34,-9.456553868135867,-62000.0,2.2468264377863933,0.169580785826128,14.924702380952379,,,data/cohface_29_3.pkl
cohface_29_3,profile1d_linear__kfstd,0.49,0.8,1.0,-0.012103303463956714,7875.0,0.5483517276869087,0.41802536945388813,0.19265109890109944,,,data/cohface_29_3.pkl
cohface_29_3,profile1d_linear__robust_ossm_ekf,0.45,0.81,1.0,-0.025741537538297193,7906.25,0.5828545073643084,0.5108017143150306,0.5580357142857144,,,data/cohface_29_3.pkl
cohface_29_3,profile1D quadratic,0.78,0.47,0.63,4.062825197529247,625.0,0.34172307499135385,0.12918517475060987,0.16863095238095305,,,data/cohface_29_3.pkl
cohface_29_3,profile1d_quadratic__kfstd,0.94,0.26,0.34,9.37090176940842,781.25,0.2576322646074353,0.13907843219308302,0.019574175824176088,,,data/cohface_29_3.pkl
cohface_29_3,profile1d_quadratic__robust_ossm_ekf,0.93,0.28,0.37,8.656495850798938,750.0,0.27138919782564225,0.060303219084433146,0.031112637362636697,,,data/cohface_29_3.pkl
cohface_29_3,profile1D cubic,0.79,0.47,0.63,4.083363856165267,625.0,0.3412951735519632,0.07296823112613038,0.43571428571428594,,,data/cohface_29_3.pkl
cohface_29_3,profile1d_cubic__kfstd,0.94,0.27,0.35,9.174057951871136,781.25,0.2590399405530427,0.14116190089940517,0.015728021978022255,,,data/cohface_29_3.pkl
cohface_29_3,profile1d_cubic__robust_ossm_ekf,0.93,0.29,0.38,8.440639822620378,750.0,0.27511898211909674,0.05213413513688736,0.031112637362636697,,,data/cohface_29_3.pkl
cohface_22_1,of_farneback,0.91,0.33,0.42,7.526504633980219,843.75,0.2765928403233948,0.2019846168315793,0.023863636363636864,,,data/cohface_22_1.pkl
cohface_22_1,of_farneback__kfstd,0.91,0.33,0.43,7.452869475224121,-1593.75,0.28560991626988486,0.6884781583752017,0.03295454545454568,,,data/cohface_22_1.pkl
cohface_22_1,of_farneback__robust_ossm_ekf,0.91,0.34,0.44,7.258074860557836,-1593.75,0.2912011775091745,0.7131208549885223,0.02840909090909083,,,data/cohface_22_1.pkl
cohface_22_1,DoF,0.36,0.87,1.13,-1.0606165164641148,-312.5,0.653999276790222,0.18548838990422467,2.149090909090909,,,data/cohface_22_1.pkl
cohface_22_1,dof__kfstd,0.74,0.61,0.73,2.7801780468374755,2468.75,0.4045038403590877,0.41788060658152004,0.8382575757575754,,,data/cohface_22_1.pkl
cohface_22_1,dof__robust_ossm_ekf,0.71,0.6,0.76,2.4143613404828796,-3000.0,0.3927788519928439,0.21972941853205408,0.6632575757575765,,,data/cohface_22_1.pkl
cohface_22_1,profile1D linear,0.93,0.3,0.37,8.65665809500538,1000.0,0.2859924436296446,0.032133418939944924,0.10340909090909012,,,data/cohface_22_1.pkl
cohface_22_1,profile1d_linear__kfstd,0.94,0.27,0.34,9.520716785163065,-1500.0,0.26006514633839406,0.20789975281215323,0.042045454545455385,,,data/cohface_22_1.pkl
cohface_22_1,profile1d_linear__robust_ossm_ekf,0.95,0.25,0.31,10.301724125251434,-1500.0,0.23024301517820167,0.23395151430632566,0.010227272727272307,,,data/cohface_22_1.pkl
cohface_22_1,profile1D quadratic,0.94,0.28,0.35,9.262798079502192,843.75,0.24586364535629557,0.1997634063795134,0.0034090909090913613,,,data/cohface_22_1.pkl
cohface_22_1,profile1d_quadratic__kfstd,0.94,0.28,0.36,8.916473687549885,-1625.0,0.26196582914449484,0.2600733951153057,0.055681818181818166,,,data/cohface_22_1.pkl
cohface_22_1,profile1d_quadratic__robust_ossm_ekf,0.95,0.26,0.33,9.690953634210178,-1625.0,0.24850753275376253,0.3206107903758858,0.02840909090909083,,,data/cohface_22_1.pkl
cohface_22_1,profile1D cubic,0.94,0.28,0.35,9.165322692774204,843.75,0.24839233620887063,0.1991325680742464,0.001136363636363491,,,data/cohface_22_1.pkl
cohface_22_1,profile1d_cubic__kfstd,0.93,0.28,0.36,8.875143517658676,-1625.0,0.2619152411475403,0.2660722702911994,0.06022727272727213,,,data/cohface_22_1.pkl
