dataset,family,stage,trial_count,n_samples_mean,n_samples_median,duration_sec_mean,duration_sec_median,fs_obs_mean,fs_obs_median,fs_gt_mean,fs_gt_median,stage_mean_mean,stage_mean_median,stage_std_mean,stage_std_median,stage_median_mean,stage_median_median,stage_mad_mean,stage_mad_median,stage_sigma_hat_mean,stage_sigma_hat_median,stage_clipped_frac_mean,stage_clipped_frac_median,scale_ratio_to_gt_mean,scale_ratio_to_gt_median,corr_wave_best_mean,corr_wave_best_median,ccc_wave_best_z_mean,ccc_wave_best_z_median,lag_wave_sec_mean,lag_wave_sec_median,sign_wave_best_mean,sign_wave_best_median,corr_deriv_best_mean,corr_deriv_best_median,ccc_deriv_best_z_mean,ccc_deriv_best_z_median,lag_deriv_sec_mean,lag_deriv_sec_median,sign_deriv_best_mean,sign_deriv_best_median,peak_hz_mean,peak_hz_median,gt_peak_hz_mean,gt_peak_hz_median,peak_error_hz_mean,peak_error_hz_median,peak_power_mean,peak_power_median,peak_sharpness_mean,peak_sharpness_median,harmonic_ratio_mean,harmonic_ratio_median,lowfreq_energy_ratio_mean,lowfreq_energy_ratio_median,band_energy_ratio_mean,band_energy_ratio_median,highfreq_energy_ratio_mean,highfreq_energy_ratio_median,vs_saved_base_rmse_mean,vs_saved_base_rmse_median,vs_saved_base_corr_mean,vs_saved_base_corr_median,roi_snr_db_mean_mean,roi_snr_db_mean_median,valid_ratio_mean_mean,valid_ratio_mean_median,center_disp_mean_mean,center_disp_mean_median,roi_mean_mean_mean,roi_mean_mean_median,roi_std_mean_mean,roi_std_mean_median,center_disp_std_mean,center_disp_std_median
MAHNOB,DoF,bandpass_only,525,7083.034285714286,7195.0,116.11513924948633,117.950513,61.00009546234342,61.00015860041236,256.0,256.0,49.969603378950396,43.46723494165795,514.8506880362125,486.96372629651705,-9.730965863958385,-6.363330570507992,193.74104577422054,177.6029275719569,287.2404744648593,263.31410041818333,0.0,0.0,0.18942199170552315,0.1383030171845573,0.13725691386470268,0.1244518364748051,0.13725691386470268,0.1244518364748051,0.2077748327119438,0.3442614,-0.2342857142857143,-1.0,0.08809884491567253,0.0812262106020684,0.08809884491567253,0.0812262106020684,0.06875863216861827,0.1475409836065573,0.07809523809523809,1.0,0.18603203690234352,0.1333336800009013,0.19657174453415477,0.1333336800009013,-0.010539707631811276,0.0,1105966.1898453652,646701.1502062532,2.3677583315837425,2.0996761632733056,0.7107896032105246,0.6914601341935951,0.08459377970504434,0.0787259273246842,0.6926960810868807,0.6978040025708848,0.016655278018974113,0.0150778139789945,3745.7629899204194,4156.806669278905,0.19865438107648872,0.1846927365827939,8.303484142122942,7.807879229184296,1.0,1.0,0.0018219547631959112,0.0015755346421686,64.51345303032552,61.64160543091743,25.020697297517813,26.278762102199785,0.0020468734834274797,0.0010995365430809
MAHNOB,DoF,current_preprocess,525,7083.034285714286,7195.0,116.11513924948633,117.950513,61.00009546234342,61.00015860041236,256.0,256.0,0.36078573619667437,0.3459738389708214,1.5523831963234507,1.5569232773218515,-7.907503103477029e-18,0.0,0.6732060151728303,0.6744907594765952,0.9980952380952381,1.0,0.04794172690882575,0.0415691672401927,0.000705591649999216,0.0005728053480998,0.21954490606029997,0.2090186888376985,0.21954490606029994,0.2090186888376985,0.0858391210741608,0.163934,-0.42095238095238097,-1.0,0.08904975673856809,0.0828941842891125,0.08904975673856809,0.0828941842891125,-0.06941449214051523,0.0491802,0.12,1.0,0.1707939205340346,0.1333336800009013,0.19657174453415477,0.1333336800009013,-0.025777824000120172,0.0,4.532806859295089,4.091321056273116,2.6524072514667516,2.242095845476418,0.8688326271461323,0.9577616381045018,0.13488661745520716,0.1278547426560172,0.4611537890351456,0.4542545283424741,0.16349316505105133,0.1571683212372303,3816.464441561888,4257.3876668720495,0.29685646412864714,0.2623212806707625,8.303484142122942,7.807879229184296,1.0,1.0,0.0018219547631959112,0.0015755346421686,64.51345303032552,61.64160543091743,25.020697297517813,26.278762102199785,0.0020468734834274797,0.0010995365430809
MAHNOB,DoF,detrend_only,525,7083.034285714286,7195.0,116.11513924948633,117.950513,61.00009546234342,61.00015860041236,256.0,256.0,-1.0072210394378578e-13,-2.532694916282711e-14,2707.0257739737735,2836.398427842364,-884.3834301108373,-910.6152488864471,458.6008697982723,424.3800715879152,679.9216495629183,629.185894136243,0.0,0.0,0.4586640434463098,0.3590211333378105,0.046594260624673166,0.0350902387017107,0.04659426062467316,0.0350902387017107,0.023262936405932893,0.163934,-0.11619047619047619,-1.0,0.01982746172789474,0.0185247589940669,0.01982746172789474,0.0185247589940669,0.14432450687275566,0.3114746,0.04380952380952381,1.0,0.17015899560703934,0.1333336800009013,0.19657174453415477,0.1333336800009013,-0.02641274892711546,0.0,1418669.4751294146,786971.8466389865,2.641663437434784,2.2353928256071245,0.889000399324311,0.9948187242466864,0.011106190894698994,0.0063511661274789,0.03220675226892753,0.0235228902013136,0.9373922110968451,0.9574036430746808,2546.814414468422,2448.920797448147,0.9923115049591593,0.9972633592113168,8.303484142122942,7.807879229184296,1.0,1.0,0.0018219547631959112,0.0015755346421686,64.51345303032552,61.64160543091743,25.020697297517813,26.278762102199785,0.0020468734834274797,0.0010995365430809
MAHNOB,DoF,helper_preprocess,525,7083.034285714286,7195.0,116.11513924948633,117.950513,61.00009546234342,61.00015860041236,256.0,256.0,-7.879217236318038e-19,0.0,1.0,1.0,-0.039093872273066356,-0.0394535870556086,0.4285008669793187,0.4095912585513456,0.635295385383538,0.607259999928225,0.0,0.0,0.00044098013778598666,0.0003834632890865,0.11278247870415985,0.0985035822685267,0.11278247870415983,0.0985035822685267,0.2545195471537861,0.491802,0.04380952380952381,1.0,0.08551669973421887,0.0777514164602896,0.08551669973421887,0.0777514164602896,0.019265972665105376,0.0655737704918032,0.10095238095238095,1.0,0.18539711395630576,0.1333336800009013,0.19657174453415477,0.1333336800009013,-0.01117463057784903,0.0,4.023295074610156,3.9692502011735775,2.3612489136909343,2.0679286466577715,0.7406234385439407,0.7511772372318642,0.0716207277592971,0.0658696629085903,0.7138303083658112,0.7198759033061151,0.010399803710931072,0.0093821978214573,3816.8849776564,4258.12678873213,0.1986944717733882,0.1834391585082381,8.303484142122942,7.807879229184296,1.0,1.0,0.0018219547631959112,0.0015755346421686,64.51345303032552,61.64160543091743,25.020697297517813,26.278762102199785,0.0020468734834274797,0.0010995365430809
MAHNOB,DoF,raw,525,7083.034285714286,7195.0,116.11513924948633,117.950513,61.00009546234342,61.00015860041236,256.0,256.0,2532.088869110456,2422.7557142857145,2720.7803555134205,2843.3786535726763,1599.8323809523808,1192.5,438.81714285714287,403.0,650.5902959999999,597.4878,0.0,0.0,0.4369385700326316,0.3461253446067305,0.06507191727805015,0.0474018243132067,0.06507191727805015,0.0474018243132067,0.1799841709164715,0.327868,-0.42857142857142855,-1.0,0.01982746172789474,0.0185247589940669,0.01982746172789474,0.0185247589940669,0.14432450687275566,0.3114746,0.04380952380952381,1.0,0.17053994897847047,0.1333336800009013,0.19657174453415477,0.1333336800009013,-0.02603179555568431,0.0,1418716.4311487512,792581.9070131567,2.642532469676335,2.2351177253034966,0.8855036895023395,0.9933242167362124,0.011164015503548957,0.0063288863569008,0.03219964251624968,0.0235258480736768,0.9372782579480602,0.9575160006248896,0.0,0.0,1.0,1.0,8.303484142122942,7.807879229184296,1.0,1.0,0.0018219547631959112,0.0015755346421686,64.51345303032552,61.64160543091743,25.020697297517813,26.278762102199785,0.0020468734834274797,0.0010995365430809
MAHNOB,DoF,robust_zscore_only,525,7083.034285714286,7195.0,116.11513924948633,117.950513,61.00009546234342,61.00015860041236,256.0,256.0,0.6435943809025805,0.641445704641751,1.8471699230784238,1.8522369508379115,0.0,0.0,0.6732060151728304,0.6744907594765952,0.9980952380952381,1.0,0.10791532708506625,0.1079828937990021,0.0007055916499992159,0.0005728053480998,0.11241846314106733,0.0966663577393272,0.11241846314106732,0.0966663577393272,0.1515376078251366,0.3114754098360656,-0.4514285714285714,-1.0,0.02062080235023559,0.0195672710748091,0.02062080235023559,0.0195672710748091,0.06779067746448086,0.1475409836065573,0.03238095238095238,1.0,0.16977804553720408,0.1333336800009013,0.19657174453415477,0.1333336800009013,-0.026793698996950718,0.0,1.8557501395471678,1.474701482722397,2.7995670229110057,2.3333372882218373,0.8677282930849757,0.9719886708680296,0.029546253003117407,0.0242734245496132,0.09088617873032574,0.0848025717073663,0.8284146960534655,0.844054923968881,3815.457039036317,4256.330818935361,0.8841341930501894,0.8921559580964724,8.303484142122942,7.807879229184296,1.0,1.0,0.0018219547631959112,0.0015755346421686,64.51345303032552,61.64160543091743,25.020697297517813,26.278762102199785,0.0020468734834274797,0.0010995365430809
MAHNOB,DoF,sign_align_only,525,7083.034285714286,7195.0,116.11513924948633,117.950513,61.00009546234342,61.00015860041236,256.0,256.0,-128.3628813298138,-106.53776810693192,2720.7803555134205,2843.3786535726763,-85.37714285714286,-82.0,438.81714285714287,403.0,650.5902959999999,597.4878,0.0,0.0,0.4369385700326316,0.3461253446067305,0.06507191727805015,0.0474018243132067,0.06507191727805015,0.0474018243132067,0.1799841709164715,0.327868,0.04380952380952381,1.0,0.01982746172789474,0.0185247589940669,0.01982746172789474,0.0185247589940669,0.14432450687275566,0.3114746,0.013333333333333334,1.0,0.17053994897847047,0.1333336800009013,0.19657174453415477,0.1333336800009013,-0.02603179555568431,0.0,1418716.4311487512,792581.9070131567,2.642532469676335,2.2351177253034966,0.8855036895023395,0.9933242167362124,0.011164015503548957,0.0063288863569008,0.03219964251624968,0.0235258480736768,0.9372782579480602,0.9575160006248896,3998.129494175487,252.51723754876468,-0.02857142857142857,-0.9999999999999998,8.303484142122942,7.807879229184296,1.0,1.0,0.0018219547631959112,0.0015755346421686,64.51345303032552,61.64160543091743,25.020697297517813,26.278762102199785,0.0020468734834274797,0.0010995365430809
MAHNOB,OF,bandpass_only,525,7083.034285714286,7195.0,116.11513924948633,117.950513,61.00009546234342,61.00015860041236,256.0,256.0,-0.00020404106861649494,-9.403617271480686e-06,0.015874657898285648,0.005537678710708,-0.0003235555475826147,0.0,0.00872349033392879,0.0029616331715548,0.012933446769082842,0.0043909173401471,0.0,0.0,7.506599635697224e-06,2.933048760957541e-06,0.10580410192094329,0.1012665407724711,0.10580410192094329,0.1012665407724711,-0.12755636770647932,0.0,0.02857142857142857,1.0,0.09333024368650342,0.0882582783977034,0.0933302436865034,0.0882582783977034,-0.05170950696643248,0.0,-0.0326530612244898,-1.0,0.24203212076287903,0.2666666666666666,0.19657174453415477,0.1333336800009013,0.04546037622872421,0.0666666666666666,0.003701127915883592,0.0001012915369608,1.4342142240366418,1.42616012385472,0.42907632878906143,0.2999576295664677,0.032429505503365735,0.029627398779450552,0.7511135602065807,0.7513974875864596,0.05756959565539404,0.055711317704463054,0.16033419118530604,0.0668065905939407,0.1409160266215806,0.11814682808680715,8.303484142122942,7.807879229184296,1.0,1.0,0.0018219547631959112,0.0015755346421686,64.51345303032552,61.64160543091743,25.020697297517813,26.278762102199785,0.0020468734834274797,0.0010995365430809
MAHNOB,OF,current_preprocess,525,7083.034285714286,7195.0,116.11513924948633,117.950513,61.00009546234342,61.00015860041236,256.0,256.0,-0.007648652397727775,0.0,1.2043910139590341,1.19528079268453,-1.9391155512669375e-19,0.0,0.6295247088448223,0.6744907594765952,0.9333333333333333,1.0,0.012779505897946512,0.0020482476103777,0.0006643111097813305,0.0005547025898493,0.11546061686455106,0.11098252828704674,0.11546061686455103,0.11098252828704674,0.036096807412958606,0.0,0.024489795918367346,1.0,0.08267475644681595,0.07841098699866085,0.08267475644681595,0.07841098699866085,-0.009554862120218569,0.0,-0.02040816326530612,-1.0,0.2977782393408826,0.3333333333333333,0.19657174453415477,0.1333336800009013,0.10120649480672778,0.0666668400004506,2.34829248120237,1.9903073396021735,1.3489473333172504,1.3418783842035396,0.38295658791830767,0.0,0.03670827447655661,0.0332313379338397,0.36502319627959817,0.36177617831941067,0.4580429934241176,0.4584198605419425,1.212420250273817,1.2052304954885915,0.21897677658882245,0.19632413751986666,8.303484142122942,7.807879229184296,1.0,1.0,0.0018219547631959112,0.0015755346421686,64.51345303032552,61.64160543091743,25.020697297517813,26.278762102199785,0.0020468734834274797,0.0010995365430809
MAHNOB,OF,detrend_only,525,7083.034285714286,7195.0,116.11513924948633,117.950513,61.00009546234342,61.00015860041236,256.0,256.0,-2.616442455758087e-18,0.0,0.15629321218872172,0.067377145163948,-0.000877284721480192,0.0001415062216756,0.006661351434725721,0.0005649749472501,0.009876119637124373,0.000837631856793,0.0,0.0,7.332941778909217e-06,5.612910726767585e-07,0.019796480296420747,0.016427671560880902,0.019796480296420747,0.016427671560880902,-0.0012802607650273738,0.0,0.04081632653061224,1.0,0.024799145899645922,0.0227957163498601,0.024799145899645922,0.0227957163498601,0.08765012367837627,0.0,-0.0163265306122449,-1.0,0.31644493704255056,0.3333342000022533,0.19657174453415477,0.1333336800009013,0.11987319250839575,0.1333336800009013,0.004811854324611004,0.0001243174861505,1.3771790004509987,1.362461484036766,0.3196950724827028,0.0,0.002213827267519838,0.0006127620343796499,0.015406391466262914,0.0067185179306586,0.9758483766189429,0.9898572345205096,0.015029051923992606,0.0017884688732528,0.9997651400151755,0.99996959559715,8.303484142122942,7.807879229184296,1.0,1.0,0.0018219547631959112,0.0015755346421686,64.51345303032552,61.64160543091743,25.020697297517813,26.278762102199785,0.0020468734834274797,0.0010995365430809
