dataset,family,stage,trial_count,n_samples_mean,n_samples_median,duration_sec_mean,duration_sec_median,fs_obs_mean,fs_obs_median,fs_gt_mean,fs_gt_median,stage_mean_mean,stage_mean_median,stage_std_mean,stage_std_median,stage_median_mean,stage_median_median,stage_mad_mean,stage_mad_median,stage_sigma_hat_mean,stage_sigma_hat_median,stage_clipped_frac_mean,stage_clipped_frac_median,scale_ratio_to_gt_mean,scale_ratio_to_gt_median,corr_wave_best_mean,corr_wave_best_median,ccc_wave_best_z_mean,ccc_wave_best_z_median,lag_wave_sec_mean,lag_wave_sec_median,sign_wave_best_mean,sign_wave_best_median,corr_deriv_best_mean,corr_deriv_best_median,ccc_deriv_best_z_mean,ccc_deriv_best_z_median,lag_deriv_sec_mean,lag_deriv_sec_median,sign_deriv_best_mean,sign_deriv_best_median,peak_hz_mean,peak_hz_median,gt_peak_hz_mean,gt_peak_hz_median,peak_error_hz_mean,peak_error_hz_median,peak_power_mean,peak_power_median,peak_sharpness_mean,peak_sharpness_median,harmonic_ratio_mean,harmonic_ratio_median,lowfreq_energy_ratio_mean,lowfreq_energy_ratio_median,band_energy_ratio_mean,band_energy_ratio_median,highfreq_energy_ratio_mean,highfreq_energy_ratio_median,vs_saved_base_rmse_mean,vs_saved_base_rmse_median,vs_saved_base_corr_mean,vs_saved_base_corr_median,roi_snr_db_mean_mean,roi_snr_db_mean_median,valid_ratio_mean_mean,valid_ratio_mean_median,center_disp_mean_mean,center_disp_mean_median,roi_mean_mean_mean,roi_mean_mean_median,roi_std_mean_mean,roi_std_mean_median,center_disp_std_mean,center_disp_std_median
COHFACE,OF,sign_align_only,160,1232.23125,1224.0,61.611562500000005,61.2,20.0,20.0,32.0,32.0,-0.00023364359532418588,3.1008757844084555e-07,0.027342579890903846,0.016242719080782425,-4.0766648249932855e-05,0.0,0.004228483690230571,0.0003299461538260884,0.006269149919135844,0.0004891781676625586,0.0,0.0,0.028471261758638833,0.0019236437648699574,0.3157257904147788,0.32021381385001785,0.3157257904147787,0.32021381385001785,-0.08593750000000003,0.35,0.1125,1.0,0.06216753261830586,0.046063418427983394,0.06216753261830586,0.046063418427983394,-0.030624999999999993,0.15,0.0375,1.0,0.23499999999999996,0.2,0.21583333333333332,0.2,0.01916666666666667,0.0,0.004292631618283979,0.00017940505722660984,3.4380081088969563,2.7590887379328324,0.372004296350367,0.316861245671311,0.009407551160865037,0.003782881334524346,0.21239241359216146,0.15089395014314597,0.7383069408532242,0.7801722597885044,0.025892536270275712,0.0,0.1125,0.9999999999999998,3.6155785735974284,3.4634950168508594,1.0,1.0,0.002461813606178414,0.002062599119127105,58.37367697717965,48.02200895763117,33.80615483182042,33.0581835764728,0.003977947039473554,0.0029834592329879596
COHFACE,P1D_cub,bandpass_only,160,1232.23125,1224.0,61.611562500000005,61.2,20.0,20.0,32.0,32.0,3825.3287968266836,3949.301383523086,13679.913836691698,14100.785305684241,16.280403882285952,10.467588714573436,345.6789707904932,347.7653306039865,512.5036420939853,515.5968791534704,0.0,0.0,4899.0992278408,1480.053791097562,0.22281128293211122,0.20326081179496341,0.22281128293211122,0.20326081179496341,-0.44781250000000006,-1.0,-0.175,-1.0,0.18384285411379162,0.17866859610749242,0.18384285411379162,0.17866859610749242,0.09906249999999997,-0.07500000000000001,0.2625,1.0,0.13333333333333333,0.13333333333333333,0.21583333333333332,0.2,-0.08249999999999999,-0.06666666666666668,43268770.25614284,42835730.598337054,357.3286012687246,370.4287355705029,0.06814651994025056,0.06686062811353917,0.5416037987853614,0.541509059213934,0.0646051086426122,0.06541019818785368,7.553178507944757e-05,7.104611642266376e-05,121078.67409620962,123846.02812707514,0.03140470321450721,0.027854960834154847,3.6155785735974284,3.4634950168508594,1.0,1.0,0.002461813606178414,0.002062599119127105,58.37367697717965,48.02200895763117,33.80615483182042,33.0581835764728,0.003977947039473554,0.0029834592329879596
COHFACE,P1D_cub,current_preprocess,160,1232.23125,1224.0,61.611562500000005,61.2,20.0,20.0,32.0,32.0,0.008205708076799802,0.007742906744975768,1.08195926924468,1.0229774646134935,6.906620625127859e-19,0.0,0.6744907594765952,0.6744907594765952,1.0,1.0,0.004238475325125364,0.0,9.771248391504745,3.175576281150232,0.7197775389700276,0.7540847882610634,0.7197775389700276,0.7540847882610633,-0.11062500000000001,0.35,0.0625,1.0,0.6919058504618729,0.7361032599404098,0.6919058504618729,0.7361032599404098,-0.15281250000000002,0.3,0.0375,1.0,0.22541666666666665,0.2,0.21583333333333332,0.2,0.009583333333333334,0.0,6.487567665845819,5.83358384135848,4.814910292481855,4.160051353999482,0.24700123443121527,0.1628761003101307,0.022611148237008112,0.00945996795288672,0.8413917780379165,0.8660464853521935,0.0156698527895338,0.009884013720856694,124128.84030790739,126994.32933615704,-0.028705457852952976,-0.26708450727969324,3.6155785735974284,3.4634950168508594,1.0,1.0,0.002461813606178414,0.002062599119127105,58.37367697717965,48.02200895763117,33.80615483182042,33.0581835764728,0.003977947039473554,0.0029834592329879596
COHFACE,P1D_cub,detrend_only,160,1232.23125,1224.0,61.611562500000005,61.2,20.0,20.0,32.0,32.0,-2.7803290381362388e-12,-1.223294174311327e-12,175.7117927155683,137.6717361705788,4.8475389263770925,6.360965938351001,44.430058052712546,38.84171108867304,65.87200406895163,57.58672086006664,0.0,0.0,657.3459008466734,158.01038501523612,0.3962372290794359,0.41401866054276937,0.3962372290794359,0.41401866054276937,0.019374999999999983,0.4,0.0625,1.0,0.07148293311470885,0.05931370613962734,0.07148293311470885,0.05931370613962734,-0.09812499999999999,0.1,0.0625,1.0,0.23041666666666663,0.2,0.21583333333333332,0.2,0.014583333333333334,0.0,60157.34246795395,23623.491177450058,4.329695414715279,3.5125714960736714,0.3177553138165878,0.23439238664093573,0.010412964242897466,0.0032136398827302144,0.27701737428329326,0.24735913243344798,0.6635743498665482,0.6671227212927715,124128.53543840288,126994.13246565158,0.9993054582329233,0.9997881114826364,3.6155785735974284,3.4634950168508594,1.0,1.0,0.002461813606178414,0.002062599119127105,58.37367697717965,48.02200895763117,33.80615483182042,33.0581835764728,0.003977947039473554,0.0029834592329879596
COHFACE,P1D_cub,helper_preprocess,160,1232.23125,1224.0,61.611562500000005,61.2,20.0,20.0,32.0,32.0,-3.944958611983894e-19,7.209240419643874e-19,1.0,1.0,0.09739795538756951,0.08935429612475912,0.6489999952615675,0.6588087662283012,0.9622073929747998,0.9767498768100793,0.0,0.0,9.55730915530489,2.7798354372145466,0.7152787978915386,0.7511610007447715,0.7152787978915386,0.7511610007447715,-0.15531250000000002,-0.07500000000000001,-0.025,-1.0,0.6968840158987899,0.7396278729056206,0.6968840158987899,0.7396278729056206,-0.171875,0.25,0.0125,1.0,0.22791666666666668,0.2,0.21583333333333332,0.2,0.012083333333333333,0.0,5.653897187147449,5.700767668164164,4.617307415861147,3.952407750870028,0.25868913105034974,0.17562892683906015,0.02315452394648879,0.00945559818228149,0.84568475708808,0.8703144360389528,0.009594263008564394,0.006264109128397313,124128.84780259493,126994.31037065072,0.5299971510644237,0.5481315234984168,3.6155785735974284,3.4634950168508594,1.0,1.0,0.002461813606178414,0.002062599119127105,58.37367697717965,48.02200895763117,33.80615483182042,33.0581835764728,0.003977947039473554,0.0029834592329879596
COHFACE,P1D_cub,raw,160,1232.23125,1224.0,61.611562500000005,61.2,20.0,20.0,32.0,32.0,124128.53506179107,126994.1323541535,175.81882043526033,137.79039831538785,124135.4375,127000.0,43.4375,40.0,64.4004375,59.303999999999995,0.0,0.0,616.8966012232885,151.28609105651685,0.39653868101781387,0.41156011168853956,0.3965386810178138,0.41156011168853956,-0.02562500000000001,0.25,0.0,0.0,0.07148293311470888,0.059313706139627026,0.07148293311470888,0.059313706139627026,-0.09812499999999999,0.1,0.0625,1.0,0.23041666666666663,0.2,0.21583333333333332,0.2,0.014583333333333334,0.0,60162.38069519822,23625.765639485508,4.329647925672771,3.5092319822255393,0.3178081146076462,0.23446460123775192,0.01042648562553457,0.003278226887111827,0.2770066584439991,0.24733446078200824,0.6635565810933419,0.6674584836027,0.0,0.0,1.0,1.0,3.6155785735974284,3.4634950168508594,1.0,1.0,0.002461813606178414,0.002062599119127105,58.37367697717965,48.02200895763117,33.80615483182042,33.0581835764728,0.003977947039473554,0.0029834592329879596
COHFACE,P1D_cub,robust_zscore_only,160,1232.23125,1224.0,61.611562500000005,61.2,20.0,20.0,32.0,32.0,-0.12403500292218231,-0.13378674405382074,1.7731465076131954,1.7773667262371577,0.0,0.0,0.6744907594765951,0.6744907594765952,1.0,1.0,0.05016892248853411,0.04133940350949149,9.771248391504745,3.175576281150232,0.44759731624242693,0.46822938623861754,0.44759731624242693,0.4682293862386175,-0.08468750000000001,0.3,0.025,1.0,0.07983372521523212,0.06771582632538245,0.07983372521523212,0.06771582632538245,-0.1584375,0.125,0.1625,1.0,0.22541666666666665,0.2,0.21583333333333332,0.2,0.009583333333333334,0.0,7.390566968401794,7.125174125141543,4.745288723971134,3.8241935375989944,0.30391058418925837,0.22590063949413025,0.012483666771291405,0.003095808366495689,0.3162885788482508,0.299720395668817,0.6148429818056249,0.5970393019010768,124128.97032071612,126994.40128434126,0.8998995614923393,0.9260923821210414,3.6155785735974284,3.4634950168508594,1.0,1.0,0.002461813606178414,0.002062599119127105,58.37367697717965,48.02200895763117,33.80615483182042,33.0581835764728,0.003977947039473554,0.0029834592329879596
COHFACE,P1D_cub,sign_align_only,160,1232.23125,1224.0,61.611562500000005,61.2,20.0,20.0,32.0,32.0,-12173.82339553517,-97984.71960390142,175.81882043526033,137.79039831538785,-12174.6875,-98000.0,43.4375,40.0,64.4004375,59.303999999999995,0.0,0.0,616.8966012232885,151.28609105651685,0.39653868101781387,0.41156011168853956,0.3965386810178138,0.41156011168853956,-0.02562500000000001,0.25,-0.0125,-1.0,0.07148293311470888,0.059313706139627026,0.07148293311470888,0.059313706139627026,-0.09812499999999999,0.1,0.025,1.0,0.23041666666666663,0.2,0.21583333333333332,0.2,0.014583333333333334,0.0,60162.38069519822,23625.765639485508,4.329647925672771,3.5092319822255393,0.3178081146076462,0.23446460123775192,0.01042648562553457,0.003278226887111827,0.2770066584439991,0.24733446078200824,0.6635565810933419,0.6674584836027,136302.49701525224,195969.60065327835,-0.0875,-0.9999999999999998,3.6155785735974284,3.4634950168508594,1.0,1.0,0.002461813606178414,0.002062599119127105,58.37367697717965,48.02200895763117,33.80615483182042,33.0581835764728,0.003977947039473554,0.0029834592329879596
COHFACE,P1D_lin,bandpass_only,160,1232.23125,1224.0,61.611562500000005,61.2,20.0,20.0,32.0,32.0,3824.947527401622,3949.7789993370493,13677.867449443884,14099.136574550857,4.027038207300221,4.442319274941269,341.4182936508908,351.447966226035,506.1867621668107,521.0567547267194,0.0,0.0,5118.322496918109,1456.1371335409813,0.22310538310393985,0.20340595208059348,0.22310538310393985,0.20340595208059348,-0.480625,-1.025,-0.15,-1.0,0.18408664805700256,0.17950650453672992,0.18408664805700256,0.17950650453672992,0.17375000000000002,0.025,0.275,1.0,0.13333333333333333,0.13333333333333333,0.21583333333333332,0.2,-0.08249999999999999,-0.06666666666666668,43252436.55365397,42832104.265731186,413.79277263294097,417.6277594211647,0.06574245839939372,0.06574079291497595,0.5417910481347302,0.541219977244283,0.06427616828461027,0.06528296411314755,7.246388385591317e-05,6.722776273771748e-05,121079.27091215583,123849.32835112802,0.016383107808661625,0.012467722253691731,3.6155785735974284,3.4634950168508594,1.0,1.0,0.002461813606178414,0.002062599119127105,58.37367697717965,48.02200895763117,33.80615483182042,33.0581835764728,0.003977947039473554,0.0029834592329879596
COHFACE,P1D_lin,current_preprocess,160,1232.23125,1224.0,61.611562500000005,61.2,20.0,20.0,32.0,32.0,-0.0002869684147807902,0.013370205542537004,1.2581105880709287,1.1307979375687922,-6.076455544924741e-19,0.0,0.6744907594765952,0.6744907594765952,1.0,1.0,0.026299200120042433,0.013817038875103391,9.771248391504745,3.175576281150232,0.6122217854863115,0.632415993383358,0.6122217854863115,0.632415993383358,-0.1240625,-0.75,-0.0125,-1.0,0.5645272525806069,0.5677844312351827,0.5645272525806069,0.5677844312351827,-0.09999999999999999,-0.9,-0.1875,-1.0,0.22958333333333333,0.2,0.21583333333333332,0.2,0.013749999999999998,0.0,7.17000233723505,5.811108032625871,4.320668927813622,3.520453481329114,0.2505734363552067,0.16890264794583199,0.030470464914702067,0.019777319319199113,0.8139905246433556,0.8318399077943011,0.02307988681615402,0.014248162155404023,124128.94650937516,126991.20672811868,0.035201192981149675,0.11527588813421596,3.6155785735974284,3.4634950168508594,1.0,1.0,0.002461813606178414,0.002062599119127105,58.37367697717965,48.02200895763117,33.80615483182042,33.0581835764728,0.003977947039473554,0.0029834592329879596
COHFACE,P1D_lin,detrend_only,160,1232.23125,1224.0,61.611562500000005,61.2,20.0,20.0,32.0,32.0,-1.539238254087646e-12,9.972761577205435e-13,109.75244636154613,58.31253994716171,4.411390263789736,7.879355281966127,5.954425633480514,2.776224529145111,8.828031444198208,4.116030486910541,0.0,0.0,176.3507754646744,10.401491103286949,0.2953735135983355,0.2841919050865178,0.2953735135983355,0.2841919050865178,0.03187500000000001,0.0,-0.1,-1.0,0.05181976725188635,0.03805691864309224,0.05181976725188635,0.03805691864309224,0.09812499999999999,0.1,-0.0875,-1.0,0.23833333333333334,0.2,0.21583333333333332,0.2,0.022500000000000003,0.0,8218.151457919523,380.66822547404627,3.80868624039764,2.8314221275079703,0.33452107214062854,0.24203438144556988,0.017753619875872657,0.0035679687976590507,0.18440056055716963,0.10272338725363248,0.760783711694829,0.8459354207428514,124128.64895440247,126991.45103216222,0.9993406656471249,0.9997911325090199,3.6155785735974284,3.4634950168508594,1.0,1.0,0.002461813606178414,0.002062599119127105,58.37367697717965,48.02200895763117,33.80615483182042,33.0581835764728,0.003977947039473554,0.0029834592329879596
COHFACE,P1D_lin,helper_preprocess,160,1232.23125,1224.0,61.611562500000005,61.2,20.0,20.0,32.0,32.0,-1.1671896612398631e-18,0.0,1.0,1.0,0.06934161920626736,0.05950808585910691,0.5118341118040746,0.4674284264281242,0.7588452541607209,0.6930093850223369,0.0,0.0,7.05432141437373,2.0760636317456047,0.5772577417873113,0.6014995434864338,0.5772577417873113,0.6014995434864338,-0.07593749999999999,-0.675,-0.175,-1.0,0.5544613461250437,0.526707228724004,0.5544613461250437,0.526707228724004,-0.18062500000000004,-0.9,-0.3125,-1.0,0.2316666666666667,0.2,0.21583333333333332,0.2,0.01583333333333333,0.0,4.45475478426538,4.458097977051924,3.9736462653117797,3.1236033982474556,0.28162352128196827,0.20542444271918509,0.04430434989943505,0.022826312816824356,0.8024340285675949,0.8178075058484986,0.014054975600386283,0.00943645429003526,124128.94597546947,126991.45136504539,0.39038476120794025,0.31318821927434576,3.6155785735974284,3.4634950168508594,1.0,1.0,0.002461813606178414,0.002062599119127105,58.37367697717965,48.02200895763117,33.80615483182042,33.0581835764728,0.003977947039473554,0.0029834592329879596
