video,mae_external_output_rate_t,mae_external_rate_posterior_mean_t,mae_external_rate_posterior_mode_t,mae_final_track_hz,mae_native_causal_track_hz,mae_native_smoothed_track_hz,mae_state_freq_t,track_median_external_output_rate_t,track_median_external_rate_posterior_mean_t,track_median_external_rate_posterior_mode_t,track_median_final_track_hz,track_median_native_causal_track_hz,track_median_native_smoothed_track_hz,track_median_state_freq_t,oracle_best_source,oracle_best_mae,final_mae,oracle_room_bpm,data_file,method,enabled,readout_abstained,readout_inactive_reason,paper_candidate_hard_abstention,source,calibration,abstention_guard,coverage,alpha_mean,alpha_median,alpha_active_fraction,ambiguous_alias_fraction,unresolved_p1d_alias_fraction,p1d_half_rescue_fraction,weak_direct_macro_fraction,alias_risk_mean,h1_role_support_mean,morphology_alias_pressure_mean,abstain_pressure_mean,large_downshift_fraction,well_supported_downshift_fraction,guarded_downshift_fraction,high_base_conflict_fraction,posterior_confidence_mean,posterior_entropy_median,posterior_top_gap_median,posterior_macro_support_median,posterior_direct_macro_support_median,posterior_motion_direct_support_median,posterior_alias_risk_median,posterior_independent_timing_support_median,posterior_bridge_timing_preservation_median,posterior_morphology_alias_pressure_median,posterior_h1_role_support_median,posterior_abstain_pressure_median,posterior_signal_sqi_observability_enabled,posterior_signal_sqi_support_median,posterior_phase_coherence_support_median,source_validity_confidence_mean,source_validity_entropy_median,source_validity_top_gap_median,source_validity_mode_hz_median,source_validity_selected_group_counts,source_validity_guard_alpha_mean,source_validity_guard_alpha_median,source_validity_guard_active_fraction,source_validity_global_specificity,specificity_boost_enabled,specific_posterior_correction_fraction,readout_group_rate_mode_counts,posterior_group_rate_mode_counts,readout_derived_consistency_counts,posterior_derived_consistency_counts,source_spread_hz,source_spread_bpm,readout_confidence_score,posterior_specificity_score,support_score,h1_role_score,alias_safety_score,source_agreement_score,abstain_pressure_score,target_observability_score,failure_mode
mahnob_160,1.2,3.29,0.89,1.25,2.23,1.45,1.03,0.3310893582669331,0.2966634971213621,0.3478133176770325,0.339651716145284,0.327589233674956,0.3410930960406302,0.3462265236337879,state_freq_t,1.03,1.25,0.21999999999999997,mahnob_160.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.089130522116797,0.0494879517716422,1.0,0.0,0.0,0.0,0.0719408824168659,2.627101571709102e-11,0.8137929840505639,2.627101571709102e-11,0.1246129652924228,0.5966094327320148,0.0,0.5966094327320148,0.0,0.1640092759932724,0.944267520767664,0.2023334167132273,0.6666666666666666,0.6666666666666666,0.6238819564828728,1.3553424988487729e-15,0.9797577732730448,0.1149307606441166,1.3553424988487729e-15,0.828909281432161,0.1298611530044652,True,0.633340126925669,0.6361339220899991,,,,,"{""G_DoF"": 14}",,,,,False,0.0,"{""harmonic_anchor"": 70, ""motion_timing_track_preserved"": 28}","{""harmonic_anchor"": 70, ""motion_timing_track_preserved"": 28}",{},{},0.049563026512425834,2.97378159074555,0.089130522116797,0.4049512303923655,0.6666666666666666,0.828909281432161,0.9999999999999987,0.4061040235370337,0.1298611530044652,0.5052335558757532,bounded_or_no_clear_room
mahnob_1600,0.96,0.62,1.39,0.73,0.9,0.96,1.35,0.2676789600139044,0.2628887929408474,0.2717260906546111,0.2522262355177855,0.2467418112411798,0.2512578491067021,0.2748711869106555,external_rate_posterior_mean_t,0.62,0.73,0.10999999999999999,mahnob_1600.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.1941391791162483,0.2035276788813704,1.0,0.0,0.0,0.0,0.0,6.860868594694261e-11,0.8363875879488194,6.860868594694261e-11,0.0763411953277259,0.0821880894637564,0.0,0.0821880894637564,0.0,0.209925372090023,0.9013377982076092,0.205945273937387,1.0,1.0,0.784738822810359,1.1497021447322029e-11,0.9840003069343491,0.2134878733860976,1.1497021447322029e-11,0.8300663827201997,0.0650400844971747,True,0.4959865059314821,0.5528979117103585,,,,,"{""G_DoF"": 11}",,,,,False,0.410940447318782,"{""harmonic_anchor"": 55, ""motion_timing_track_preserved"": 22}","{""harmonic_anchor"": 55, ""motion_timing_track_preserved"": 22}",{},{},0.02361333780395336,1.4168002682372016,0.1941391791162483,0.4669967795382097,1.0,0.8300663827201997,0.999999999988503,0.6509428591315961,0.0650400844971747,0.6250343855564515,bounded_or_no_clear_room
mahnob_162,1.37,3.12,1.1,1.27,1.86,1.39,1.05,0.3223443205275589,0.289187735451182,0.333474492787061,0.32531559080364,0.3194505306781104,0.3255918904753908,0.3220539501088854,state_freq_t,1.05,1.27,0.21999999999999997,mahnob_162.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.1894811566301409,0.2250179807020824,1.0,0.0,0.0,0.0,0.0,3.8289654630406484e-09,0.8329168731154565,3.8289654630406484e-09,0.059962346755256,0.4834235900145291,0.2417117950072645,0.2417117950072645,0.0,0.2558524162407391,0.9012955281638108,0.3782479043647019,1.0,1.0,0.6430473702372563,3.3784766094422254e-14,0.995065906075452,0.0934039687196561,3.3784766094422254e-14,0.8297579779462649,0.0510726066161391,True,0.5610760241378542,0.5744271317958961,,,,,"{""G_DoF"": 11}",,,,,False,0.7251353850217936,"{""harmonic_anchor"": 55, ""motion_timing_track_preserved"": 22}","{""harmonic_anchor"": 55, ""motion_timing_track_preserved"": 22}",{},{},0.036404155024208795,2.1842493014525277,0.1894811566301409,0.679874955084337,1.0,0.8297579779462649,0.9999999999999662,0.5158734849787211,0.0510726066161391,0.6542890647025955,bounded_or_no_clear_room
mahnob_164,2.9,3.52,2.84,2.92,3.38,2.83,2.65,0.2924956441179714,0.2849574553361785,0.2950070693674665,0.2911393707784747,0.2937827529219853,0.290947209561312,0.3038310952712574,state_freq_t,2.65,2.92,0.27,mahnob_164.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.191518969669713,0.2070783175263956,1.0,0.0794995438550762,0.0,0.0,0.0794995438550762,4.414286876634624e-05,0.8424430314586644,4.414286876634624e-05,0.0870744154018137,0.0,0.0,0.0,0.0,0.200476846723588,0.869775308796756,0.2458354767237149,0.6666666666666666,0.6666666666666666,0.6979828037612017,2.7015461682668792e-12,0.9913456636518956,0.3414821836667612,2.7015461682668792e-12,0.8441001284033331,0.0805047250602849,True,0.4282407993251453,0.5968645470916203,,,,,"{""G_DoF"": 8, ""G_DoF_bridge"": 2, ""G_OF"": 1}",,,,,False,0.602241626482471,"{""harmonic_anchor"": 55, ""motion_timing_track_preserved"": 22}","{""harmonic_anchor"": 55, ""motion_timing_track_preserved"": 22}",{},{},0.0188736399350789,1.132418396104734,0.191518969669713,0.6063676215381776,0.6666666666666666,0.8441001284033331,0.9999999999972985,0.7095267434415519,0.0805047250602849,0.6086704878232851,bounded_or_no_clear_room
mahnob_166,2.46,3.12,2.03,1.85,1.9,1.89,1.75,0.3045076989058846,0.2943716052529072,0.2995782445588678,0.3113073393261374,0.3127678256548707,0.3126621717939605,0.3246936691101679,state_freq_t,1.75,1.85,0.10000000000000009,mahnob_166.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.1724982039033929,0.1709354704675754,1.0,0.0315752337272887,0.0,0.0,0.0,1.0063669780522552e-10,0.8097797800414664,1.0063669780522552e-10,0.1024571076064238,0.0,0.0,0.0,0.0,0.1497804967063968,0.9102723378835031,0.1313546929527933,0.6666666666666666,0.6666666666666666,0.6002949610832813,4.437315720176058e-12,0.9781062298663294,0.1178993468641805,4.437315720176058e-12,0.8282074930598231,0.1126226934729959,True,0.5181781233786534,0.6080123911544173,,,,,"{""G_DoF"": 8}",,,,,False,0.0,"{""harmonic_anchor"": 40, ""motion_timing_track_preserved"": 16}","{""harmonic_anchor"": 40, ""motion_timing_track_preserved"": 16}",{},{},0.030322063857260717,1.819323831435643,0.1724982039033929,0.2409091670779578,0.6666666666666666,0.8282074930598231,0.9999999999955627,0.5761943557922727,0.1126226934729959,0.5118946745816754,bounded_or_no_clear_room
mahnob_168,1.0,1.27,1.36,1.04,1.06,1.2,1.46,0.3192038093986062,0.2866835410261736,0.327607739571581,0.3210208012803419,0.3216810866989605,0.3285863672497489,0.3278189287467929,external_output_rate_t,1.0,1.04,0.040000000000000036,mahnob_168.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.132834300330448,0.1806165926080997,1.0,0.0,0.0,0.0,0.1012784326747468,6.166862265096501e-11,0.8243258205489193,6.166862265096501e-11,0.1079667068130712,0.4051137306989872,0.0,0.4051137306989872,0.0,0.176925087720551,0.9254967652450796,0.2480832370024253,0.6666666666666666,0.6666666666666666,0.6973615850156016,2.2048652908968388e-12,0.9885988238350852,0.1876783813339192,2.2048652908968388e-12,0.8464621424710354,0.0953712217139597,True,0.5269418986336709,0.4317152115208947,,,,,"{""G_DoF"": 8}",,,,,False,0.2910509712767724,"{""harmonic_anchor"": 40, ""motion_timing_track_preserved"": 16}","{""harmonic_anchor"": 40, ""motion_timing_track_preserved"": 16}",{},{},0.041902826223575274,2.5141695734145166,0.132834300330448,0.5521171540557,0.6666666666666666,0.8464621424710354,0.9999999999977951,0.46679290976720134,0.0953712217139597,0.5577434960694008,bounded_or_no_clear_room
mahnob_1692,5.07,5.18,4.78,5.16,6.26,5.22,4.73,0.2325430443241483,0.2310435614242038,0.2428144816921734,0.2304172718541477,0.2162531856942051,0.2303452298391485,0.2323390547151908,state_freq_t,4.73,5.16,0.4299999999999997,mahnob_1692.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.1289657222098472,0.0845159097095406,1.0,0.0,0.0,0.0,0.5937395937395937,5.510268564544683e-07,0.828344164784139,5.510268564544683e-07,0.1398471933379745,0.0,0.0,0.0,0.0,0.1739956192564235,0.8639260207233294,0.3220540014624957,0.3333333333333333,0.3333333333333333,0.747201102603037,5.4057309807427965e-08,0.959724907980958,0.2937041088869516,5.4057309807427965e-08,0.8466691342074399,0.1337206610426447,True,0.4335751303965479,0.6252098754003051,,,,,"{""G_OF"": 8}",,,,,False,0.0,"{""harmonic_anchor"": 40, ""motion_timing_track_preserved"": 16}","{""harmonic_anchor"": 40, ""motion_timing_track_preserved"": 16}",{},{},0.0021978144849997827,0.13186886909998696,0.1289657222098472,0.7008731031279554,0.3333333333333333,0.8466691342074399,0.9999999459426901,0.960827618451446,0.1337206610426447,0.5821271089414525,bounded_or_no_clear_room
mahnob_1694,1.48,2.26,0.99,1.13,1.07,0.84,1.3,0.262529316485822,0.2492365013787927,0.2797451791205679,0.2786442472323783,0.2662110843064478,0.2791967673484178,0.2700718846950082,native_smoothed_track_hz,0.84,1.13,0.2899999999999999,mahnob_1694.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.2398103775032934,0.2307343811440849,1.0,0.0,0.0,0.0,0.0,2.0721475563697466e-07,0.8552716740494831,2.0721475563697466e-07,0.0571673751205478,0.0,0.0,0.0,0.0,0.2804883118283085,0.8363486516581689,0.4121117784341589,1.0,1.0,0.849341271198757,6.743672105688037e-11,0.9836810223457254,0.2941638290724119,6.743672105688037e-11,0.8584978759852044,0.0460816111971754,True,0.3939211187287271,0.3752353251247156,,,,,"{""G_DoF"": 10}",,,,,False,1.0,"{""harmonic_anchor"": 50, ""motion_timing_track_preserved"": 20}","{""harmonic_anchor"": 50, ""motion_timing_track_preserved"": 20}",{},{},0.029960265969625116,1.797615958177507,0.2398103775032934,0.7497490107074929,1.0,0.8584978759852044,0.9999999999325633,0.5799971388108167,0.0460816111971754,0.6920686306663513,bounded_or_no_clear_room
mahnob_1696,3.68,3.81,3.17,3.85,4.04,4.07,3.91,0.267399738301834,0.2628867354264763,0.2785628304405741,0.25670035631535,0.2517943468554728,0.2562249787208119,0.2546326192525271,external_output_rate_t,3.68,3.85,0.16999999999999993,mahnob_1696.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.2326194760887126,0.2315430239173273,1.0,0.0,0.0,0.0,0.0,7.206794807206831e-05,0.827848013400143,7.206794807206831e-05,0.079442570658188,0.0,0.0,0.0,0.0,0.272749619614633,0.7778319430455405,0.3655659478475542,1.0,1.0,0.7071631912389552,1.7245680774562448e-08,0.9836826021749084,0.0260211917119699,1.7245680774562448e-08,0.8249728110185989,0.0825274392074097,True,0.379933079069875,0.5364499190842044,,,,,"{""G_DoF_bridge"": 5, ""G_OF"": 6}",,,,,False,0.7458225784540145,"{""harmonic_anchor"": 55, ""motion_timing_track_preserved"": 22}","{""harmonic_anchor"": 55, ""motion_timing_track_preserved"": 22}",{},{},0.012767119049306885,0.7660271429584131,0.2326194760887126,0.8067179808773861,1.0,0.8249728110185989,0.9999999827543192,0.7928434931752808,0.0825274392074097,0.7142759896603803,likely_video_or_reference_limited
mahnob_1698,1.32,1.36,1.94,1.13,1.32,1.11,1.19,0.2516384155998866,0.2502352469460145,0.2736749209779018,0.2414922274296306,0.2346923916233288,0.2399261594857594,0.2547448703655131,native_smoothed_track_hz,1.11,1.13,0.019999999999999796,mahnob_1698.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.1026299470352574,0.0719486399123134,1.0,0.2937281810521247,0.0,0.0,0.559407728421813,0.0498247867112401,0.7499165438732737,0.0498247867112401,0.1890543562892271,0.0453834115805946,0.0,0.0453834115805946,0.0,0.1336627616934659,0.9468569129155509,0.1652934195718586,0.3333333333333333,0.3333333333333333,0.6153986099298329,1.2644636044341868e-07,0.9461304834546912,0.0441188856449978,1.2644636044341868e-07,0.780007792302799,0.1609582590675426,True,0.4122273416777378,0.7670396151800725,,,,,"{""G_DoF_bridge"": 10, ""G_P1D_cons"": 2}",,,,,False,0.0,"{""harmonic_anchor"": 59, ""motion_timing_track_preserved"": 24}","{""harmonic_anchor"": 59, ""motion_timing_track_preserved"": 24}",{},{},0.014818710879753672,0.8891226527852203,0.1026299470352574,0.2944325432457535,0.3333333333333333,0.780007792302799,0.9999998735536395,0.7638138992135937,0.1609582590675426,0.4618307093010359,bounded_or_no_clear_room
mahnob_170,5.65,5.07,5.73,5.43,5.02,5.28,5.65,0.2947998659730381,0.2935090180699272,0.3094685108466029,0.2919726915941671,0.2892038602468942,0.2888475159170699,0.3071695223844217,external_rate_posterior_mean_t,5.07,5.43,0.35999999999999943,mahnob_170.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.1925633838211189,0.1995113280334426,1.0,0.0487329434697855,0.0,0.0,0.0,2.3936475211457878e-11,0.8390067682651339,2.3936475211457878e-11,0.0556818967804505,0.0,0.0,0.0,0.0,0.1877718378935412,0.9148225994821302,0.0933660315985501,1.0,1.0,0.7529234232793218,6.266407997425251e-16,0.9836528291864726,0.344270525951103,6.266407997425251e-16,0.8486299009426072,0.0454859506824841,True,0.4654489444821005,0.3747665402830231,,,,,"{""G_DoF"": 2, ""G_DoF_bridge"": 2, ""G_OF"": 3}",,,,,False,0.1189083820662768,"{""harmonic_anchor"": 35, ""motion_timing_track_preserved"": 14}","{""harmonic_anchor"": 35, ""motion_timing_track_preserved"": 14}",{},{},0.01832200646735177,1.0993203880411062,0.1925633838211189,0.13948835499259082,1.0,0.8486299009426072,0.9999999999999993,0.7166788903902652,0.0454859506824841,0.5704522960659669,bounded_or_no_clear_room
mahnob_1700,,2.59,3.48,5.47,4.69,5.2,5.41,,0.2138042195199986,0.2083207920051415,0.1599590709827485,0.1712229129146784,0.1673314219163034,0.1720520168632558,external_rate_posterior_mean_t,2.59,5.47,2.88,mahnob_1700.pkl,parh_ossm,False,True,no_supported_readout_windows,True,abstained_no_supported_readout_windows,none,no_supported_readout_windows,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,{},,,,,False,,{},{},{},{},0.05384514853725009,3.2307089122350052,0.0,0.0,0.0,0.0,1.0,0.3756855830614813,0.0,0.18756855830614813,source_selection_room_agreement_available
mahnob_1702,2.22,2.89,2.57,1.7,1.75,1.38,1.95,0.2946357002742923,0.2798430020848565,0.288050069846683,0.2920071949367125,0.2890008360162261,0.2956434945297417,0.291460172519356,native_smoothed_track_hz,1.38,1.7,0.32000000000000006,mahnob_1702.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.1832841201623543,0.1933050222163317,1.0,0.0,0.0,0.0,0.0,6.007784125325078e-10,0.8086872650299314,6.007784125325078e-10,0.0910790683756107,0.0651083360017077,0.0,0.0651083360017077,0.0,0.1820866188971146,0.8951367017476837,0.175379299383013,0.6666666666666666,0.6666666666666666,0.7893150864508479,5.959768940935861e-15,0.9681537156237784,0.2282404228611786,5.959768940935861e-15,0.8130552877803584,0.0974685752960101,True,0.423304010200448,0.3618363637740303,,,,,"{""G_DoF"": 10, ""G_DoF_bridge"": 3, ""G_OF"": 1}",,,,,False,0.260433344006831,"{""harmonic_anchor"": 70, ""motion_timing_track_preserved"": 28}","{""harmonic_anchor"": 70, ""motion_timing_track_preserved"": 28}",{},{},0.015800492444885184,0.948029546693111,0.1832841201623543,0.383573695335025,0.6666666666666666,0.8130552877803584,0.999999999999994,0.7503003538523376,0.0974685752960101,0.5597772401302792,bounded_or_no_clear_room
mahnob_1704,1.91,3.51,1.27,2.02,2.87,2.04,1.95,0.2575713251047176,0.2374364911618185,0.2772546921152245,0.251554529967772,0.2348557277681443,0.2552605544215656,0.2487146252275406,external_output_rate_t,1.91,2.02,0.1100000000000001,mahnob_1704.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.1419768813314295,0.1686755809987573,1.0,0.1649972929074174,0.0,0.0,0.0,0.0008632583720684,0.8523794854498289,0.0008632583720684,0.0975254685077874,0.2476989713048186,0.0825663237682728,0.1651326475365457,0.0,0.1853102704388567,0.939774297652558,0.1598196103170406,0.6666666666666666,0.6666666666666666,0.7403195713879915,0.0006009546705289,0.9765796023734756,0.305542732766518,0.0006009546705289,0.8566638457042212,0.0970979253946342,True,0.3666513189547318,0.3448559284166881,,,,,"{""G_DoF"": 8, ""G_DoF_bridge"": 2, ""G_OF"": 1}",,,,,False,0.4953979426096372,"{""harmonic_anchor"": 55, ""motion_timing_track_preserved"": 22}","{""harmonic_anchor"": 55, ""motion_timing_track_preserved"": 22}",{},{},0.020134833942899083,1.208090036573945,0.1419768813314295,0.2967916848070749,0.6666666666666666,0.8566638457042212,0.9993990453294711,0.6934418520165415,0.0970979253946342,0.5328963836115169,bounded_or_no_clear_room
mahnob_1706,5.54,4.08,7.28,4.57,2.38,3.79,4.58,0.1642653777488252,0.1908706803368484,0.1315173906999841,0.1783826117705482,0.2083073189132632,0.1964832428684617,0.173025573247668,native_smoothed_track_hz,3.79,4.57,0.7800000000000002,mahnob_1706.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.175905704938563,0.1767216563405016,1.0,0.0355731225296442,0.0,0.0,0.0,2.0529323461990946e-15,0.7312728838713188,2.0529323461990946e-15,0.1355819863467561,0.0,0.0,0.0,0.0,0.1501657074143871,0.9686124386502416,0.090770296030593,0.6666666666666666,0.6666666666666666,0.5970499470178703,1.4854666988424037e-15,0.8238072445683065,0.165751767760366,1.4854666988424037e-15,0.7010710881714332,0.1396786735485709,True,0.5398462852174122,0.4112317307936524,,,,,"{""G_DoF"": 5}",,,,,False,0.0,"{""harmonic_anchor"": 25, ""motion_timing_track_preserved"": 10}","{""harmonic_anchor"": 25, ""motion_timing_track_preserved"": 10}",{},{},0.03221786511963651,1.9330719071781903,0.175905704938563,0.07103901691676655,0.6666666666666666,0.7010710881714332,0.9999999999999986,0.5566718417022373,0.1396786735485709,0.45504420965907544,source_selection_room_agreement_available
mahnob_1708,1.5,1.31,1.4,2.12,3.15,2.97,2.02,0.2365073146321616,0.2198621956411546,0.2481328041525748,0.2371833329021128,0.2283752512200111,0.2412252080827868,0.2275849796511029,external_rate_posterior_mean_t,1.31,2.12,0.81,mahnob_1708.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.1924014136991354,0.1952727536333055,1.0,0.0873550050121724,0.0,0.0873550050121724,0.0,0.0388322348618385,0.8011611943267892,0.0388322348618385,0.0980579058605451,0.0,0.0,0.0,0.0,0.1951628192203593,0.8949543442696215,0.2156934219833988,1.0,1.0,0.5977019840300167,0.0003047792688276,0.977850718799052,0.0580795082799481,0.0003047792688276,0.8177200350322491,0.0666742607237939,True,0.4331469266634892,0.6693773337984802,,,,,"{""G_DoF_bridge"": 6, ""G_OF"": 4}",,,,,False,0.3885149649147931,"{""harmonic_anchor"": 50, ""motion_timing_track_preserved"": 20}","{""harmonic_anchor"": 50, ""motion_timing_track_preserved"": 20}",{},{},0.02136301244163219,1.2817807464979314,0.1924014136991354,0.49723513002879705,1.0,0.8177200350322491,0.9996952207311725,0.6781285494671928,0.0666742607237939,0.6313050966693964,source_selection_room_posterior_available
mahnob_1710,1.95,2.04,2.04,1.58,1.79,1.24,1.51,0.2766241151078588,0.2642096933854711,0.2735099900101206,0.2675789153701208,0.2563895884330659,0.2664678007189416,0.2833146337457979,native_smoothed_track_hz,1.24,1.58,0.3400000000000001,mahnob_1710.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.2149979727067527,0.2239963069507151,1.0,0.0,0.0,0.0,0.0,0.0008324572354479,0.78010222410065,0.0008324572354479,0.0989154649760743,0.0,0.0,0.0,0.0,0.2251714390469653,0.833156116451045,0.2689809413428409,0.6666666666666666,0.6666666666666666,0.7373964362752874,3.2389074815118205e-11,0.949169778305502,0.0565054041717782,3.2389074815118205e-11,0.7999416167862612,0.1070051968941217,True,0.3654298158059583,0.3629759612577147,,,,,"{""G_DoF_bridge"": 5, ""G_OF"": 4, ""G_P1D_cons"": 1}",,,,,False,0.662195796460177,"{""harmonic_anchor"": 49, ""motion_timing_track_preserved"": 20}","{""harmonic_anchor"": 49, ""motion_timing_track_preserved"": 20}",{},{},0.019104940360326783,1.146296421619607,0.2149979727067527,0.7115757600511605,0.6666666666666666,0.7999416167862612,0.9999999999676109,0.7065491210152107,0.1070051968941217,0.6260102801121099,bounded_or_no_clear_room
mahnob_1712,3.62,3.72,4.73,4.73,8.12,6.21,4.65,0.1818212297375598,0.1896943775154979,0.1683704190992155,0.1671785977167231,0.1162248654818054,0.1573937244934629,0.1770585233325362,external_output_rate_t,3.62,4.73,1.1100000000000003,mahnob_1712.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.1437131286087615,0.1696010779261824,1.0,0.0,0.0,0.1120499632623071,0.3277002204261572,0.1417495307463471,0.7618636472061491,0.1417495307463471,0.2199465157203856,0.0,0.0,0.0,0.0,0.1216230669237229,0.9555397586883108,0.0771436941700573,0.6666666666666666,0.6666666666666666,0.58680442968425,0.1814343711730213,0.9477379789659394,0.0974188815916964,0.1814343711730213,0.7758113969695766,0.2297700609156682,True,0.3745780256594154,0.6059255737565116,,,,,"{""G_DoF"": 6, ""G_OF_bridge"": 1}",,,,,False,0.0,"{""harmonic_anchor"": 34, ""motion_timing_track_preserved"": 14}","{""harmonic_anchor"": 34, ""motion_timing_track_preserved"": 14}",{},{},0.032300653022035,1.9380391813220998,0.1437131286087615,0.0487848546964338,0.6666666666666666,0.7758113969695766,0.8185656288269787,0.555834550309422,0.2297700609156682,0.41744825590033574,source_selection_room_agreement_available
mahnob_1714,2.27,2.24,2.23,2.2,2.3,2.12,2.1,0.1856729879289431,0.1820035740671111,0.1897732051646378,0.1665592400916233,0.154452298813091,0.1639485384094247,0.1884429419845472,state_freq_t,2.1,2.2,0.10000000000000009,mahnob_1714.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.2644945290994531,0.2468571090043326,1.0,0.0,0.0,0.549054905490549,0.0,0.0776140984766253,0.791973216762028,0.0776140984766253,0.1359449715725602,0.0,0.0,0.0,0.0,0.2435107230301564,0.9005773242893165,0.249763034924686,0.6666666666666666,0.6666666666666666,0.8139375253998777,0.0467212496179017,0.9765472592621364,0.2730074481877231,0.0467212496179017,0.8248297323163746,0.1282477675949336,True,0.4464794632008632,0.5321308117731262,,,,,"{""G_DoF"": 8, ""G_OF_bridge"": 1}",,,,,False,0.549054905490549,"{""harmonic_anchor"": 45, ""motion_timing_track_preserved"": 18}","{""harmonic_anchor"": 45, ""motion_timing_track_preserved"": 18}",{},{},0.024494403575122503,1.4696642145073502,0.2644945290994531,0.5949731663596013,0.6666666666666666,0.8248297323163746,0.9532787503820983,0.6405982380527021,0.1282477675949336,0.6030695849973313,bounded_or_no_clear_room
mahnob_1716,1.75,2.27,1.66,1.57,1.26,1.33,0.9,0.2744198476349018,0.2550077220649858,0.2808819649836638,0.2776731956742033,0.2563897437152971,0.2580314931047548,0.2648277851955293,state_freq_t,0.9,1.57,0.67,mahnob_1716.pkl,parh_ossm,True,False,,False,candidate_rate_posterior_final,bounded_correction_to_existing_readout,target_computable_downshift_specificity,1.0,0.1851192430051842,0.201413025179656,1.0,0.0,0.0,0.0,0.0,2.434936326264925e-09,0.8143268997028466,2.434936326264925e-09,0.0929924072854766,0.13882567137005,0.0,0.13882567137005,0.0,0.2049412518269767,0.9183487977623088,0.3382989402494896,0.6666666666666666,0.6666666666666666,0.6759701840695389,4.8855792934071167e-11,0.9909544445157318,0.0801504152456974,4.8855792934071167e-11,0.8361764518035758,0.0995014018174172,True,0.4330802378843853,0.562150090865343,,,,,"{""G_DoF_bridge"": 5, ""G_OF"": 1}",,,,,False,0.4164770141101502,"{""harmonic_anchor"": 30, ""motion_timing_track_preserved"": 12}","{""harmonic_anchor"": 30, ""motion_timing_track_preserved"": 12}",{},{},0.0226654736092175,1.35992841655305,0.1851192430051842,0.6526394526030865,0.6666666666666666,0.8361764518035758,0.9999999999511442,0.6622583647089784,0.0995014018174172,0.6085098653242775,bounded_or_no_clear_room
