method,trial,n_frames,kurtosis,t_aic_delta,t_fit_nu,hill_alpha,shapiro_pval,nis_mean,lambda_mean,lambda_lt1_frac,lambda_low_frac,fail_total
dof__robust_ossm_ekf,13_0,1221,0.35650578614603967,1.6666941124108234,27.16483352885033,4.925096380527726,2.926785687030691e-07,0.11805142851047104,1.0770721256160938,0.009009009009009009,0.0,0.16543816543816545
dof__robust_ossm_ekf,13_1,1228,-0.34323363693050357,-4.0463448163479825,108.01183526971144,4.995375004390577,1.962989464595174e-05,0.15959998146705093,1.0731315802755623,0.015472312703583062,0.0,0.6335504885993485
dof__robust_ossm_ekf,13_2,1243,-0.7012947801468163,-5.12689577188587,140.29275103772974,6.14282154509047,4.893267096165501e-09,0.12620278260501824,1.076137381960326,0.0,0.0,0.500402252614642
dof__robust_ossm_ekf,13_3,1225,-0.5767508521152256,-5.110074458521581,115.57859237016234,4.906447600879528,7.969293081443711e-09,0.1335276696990025,1.075460313245863,0.004081632653061225,0.0,0.5257142857142857
dof__robust_ossm_ekf,14_0,1248,0.20837860455026425,0.6507777117074056,23.159518151126324,4.082406726553506,1.1015927544987962e-08,0.13597171829365653,1.0753495821538352,0.008814102564102564,0.0,0.2956730769230769
dof__robust_ossm_ekf,14_1,1234,-0.3888772967198908,-3.963936712823852,127.2509437990419,7.304059887985457,7.373330292501378e-09,0.15298550894317167,1.0736348064868988,0.0016207455429497568,0.0,0.12074554294975688
dof__robust_ossm_ekf,14_2,1244,-0.2929131726209433,-3.881660225034807,104.44403275239746,4.987594558728586,1.3653526868340225e-06,0.10463106345304364,1.078207453529333,0.002411575562700965,0.0,0.18408360128617363
dof__robust_ossm_ekf,14_3,1235,-0.3297099257672267,-4.016445679833396,104.11729787390126,6.04288431265077,0.00012485631837873002,0.14157288865855847,1.0747492555171352,0.0,0.0,0.33927125506072875
dof__robust_ossm_ekf,15_0,1298,0.5502164147107291,11.069026639831577,12.345821033684862,3.396980136330819,1.910773686394637e-09,0.08919527205851702,1.0797585887506804,0.0007704160246533128,0.0,0.06779661016949153
dof__robust_ossm_ekf,15_1,1223,-0.5505528658623566,-3.971958385818425,178.33823054105943,5.650392509966117,5.997853233585144e-09,0.18452089771675054,1.0707151295134052,0.008994276369582993,0.0,0.23712183156173344
dof__robust_ossm_ekf,15_2,1227,0.4494826165558421,9.04277496027612,11.604602739965781,4.026587286664924,1.4610190518696994e-08,0.10659066558430338,1.0781311376320442,0.0,0.0,0.004074979625101874
dof__robust_ossm_ekf,15_3,1255,-0.7618318681438323,-5.333261707937481,149.18078354377664,7.462065825318932,3.8820444239105173e-10,0.12271675858361586,1.0764235401525055,0.0,0.0,0.250996015936255
dof__robust_ossm_ekf,16_0,1232,-0.26470407458148104,-3.4216235833484916,121.10915666267783,5.207928233845208,5.8450982402554974e-05,0.15910550155716427,1.0731435178771318,0.013798701298701298,0.0,0.48214285714285715
dof__robust_ossm_ekf,16_1,1238,0.12763786664377097,-1.537238064208168,83.3077685958328,4.642085784757663,3.7286188639476246e-08,0.2465857748118237,1.0657451282978923,0.029079159935379646,0.0,0.07269789983844911
dof__robust_ossm_ekf,16_2,1232,0.15106448690730545,-1.1048367848875387,49.18300702787373,4.169739857024731,4.37021658889119e-09,0.19152973578434948,1.0704481804105617,0.024350649350649352,0.0,0.35633116883116883
dof__robust_ossm_ekf,16_3,1228,-0.40568986028891096,-4.128954542091606,120.54773533002066,5.083147633672322,1.2942232171579756e-08,0.1991977737360366,1.069546775616642,0.02280130293159609,0.0,0.3477198697068404
dof__robust_ossm_ekf,17_0,1226,0.1596977417921126,-0.9849707016280718,44.650810185194615,4.0831956303587225,0.0006314737613777813,0.16246069574071995,1.0729839370534928,0.017128874388254486,0.0,0.2553017944535073
dof__robust_ossm_ekf,17_1,1219,0.27399876988205296,2.2441739617152052,17.781343907757716,4.18509124034622,1.2053474590676125e-06,0.13172758209969201,1.075792676904574,0.003281378178835111,0.0,0.018867924528301886
dof__robust_ossm_ekf,17_2,1218,-0.17521235202345986,-3.1636436793949088,100.00486420147561,6.930584603525328,1.522105017002521e-06,0.14271261506059718,1.074630358675018,0.0008210180623973727,0.0,0.3702791461412151
dof__robust_ossm_ekf,17_3,1239,-0.5434814993449129,-4.4741575348980405,138.15303112909754,6.070171370429097,2.116729012101477e-06,0.15268641433744537,1.073653515434778,0.002421307506053269,0.0,0.6109765940274415
dof__robust_ossm_ekf,18_0,1243,-0.44697772011772985,-4.773254028318661,103.56661680149324,5.180859417980501,0.0007195620691324226,0.18647909574681285,1.0706098818823149,0.016090104585679808,0.0,0.38616251005631536
dof__robust_ossm_ekf,18_1,1239,-0.43200088997982933,-4.452446306787806,113.34115424108434,5.812402595326849,0.00021590767451619002,0.22298740831082528,1.0673783960631698,0.020177562550443905,0.0,0.129136400322841
dof__robust_ossm_ekf,18_2,1226,0.4773377969165389,3.503588483317344,23.804467333078577,4.100088967774336,4.6406113136199005e-08,0.18077795560928067,1.0714688049153864,0.01631321370309951,0.0,0.23409461663947798
dof__robust_ossm_ekf,18_3,1244,-0.6179401786009153,-4.799650825629669,138.8210261117812,8.059077647408339,1.2216393906170534e-07,0.2303190269735594,1.06661829247063,0.02009646302250804,0.0,0.32315112540192925
dof__robust_ossm_ekf,19_0,1209,-0.20787595461695885,-3.3737897619066644,100.02783086158603,6.23357902046819,5.705847003588879e-06,0.10162935579251291,1.0784549216623522,0.0008271298593879239,0.0,0.15053763440860216
dof__robust_ossm_ekf,19_1,1209,-0.2884825921519205,-3.835174886210325,100.30047286721764,4.868555899530412,6.91710992110449e-05,0.14152011391344815,1.074774742193829,0.004962779156327543,0.0,0.18941273779983459
dof__robust_ossm_ekf,19_2,1211,0.24456971158143403,0.32693853255909744,30.21170147074699,4.420201634682046,2.796881961930545e-06,0.10402758746172211,1.0783562384117753,0.008257638315441783,0.0,0.1337737407101569
dof__robust_ossm_ekf,19_3,1210,-0.6068455081364359,-5.095457657534496,120.87225055811194,5.33148697595396,1.2068133465064395e-06,0.08030171061802402,1.0804918504884298,0.0,0.0,0.028925619834710745
dof__robust_ossm_ekf,1_0,1205,-0.19391954162019065,-3.29836555958218,100.0279062093364,5.762403236334505,2.0768963534413984e-06,0.19888913899170313,1.0696097050029674,0.016597510373443983,0.0,0.010788381742738589
dof__robust_ossm_ekf,1_1,1207,0.13045906572007215,-1.1132449952503976,43.174539675412966,4.346897637349955,0.00013743989306169585,0.22234498230176097,1.0678703990989453,0.03645401822700911,0.0,0.3371996685998343
dof__robust_ossm_ekf,1_2,1208,-0.12190376762868027,-2.8766995390967622,99.99935690380465,4.864628219131148,4.2440316466235325e-06,0.1518238306532382,1.0738498166814467,0.013245033112582781,0.0,0.36258278145695366
dof__robust_ossm_ekf,1_3,1207,-0.36690706407028495,-3.9988462544060894,116.12341648607205,4.309240029131686,0.0005664971041107678,0.23221114358358574,1.0666405164977186,0.037282518641259324,0.0,0.2609776304888152
dof__robust_ossm_ekf,20_0,1209,2.6583368145850113,104.93502784194266,5.101179166094661,2.634993759419898,4.714378997590145e-21,0.15952699980383966,1.0739427018531638,0.023986765922249794,0.0,0.20099255583126552
dof__robust_ossm_ekf,20_1,1209,0.16174252068666872,-0.9635437535114306,43.6932216986168,4.240047791580004,2.4517484445347397e-06,0.12579765093296674,1.0762497612143413,0.008271298593879239,0.0,0.03391232423490488
dof__robust_ossm_ekf,20_2,1210,-0.3066757566903746,-3.909032607487802,101.19026512536837,5.467717225928531,1.0367202359162183e-05,0.08792407604602819,1.079801001860312,0.0,0.0,0.34628099173553717
dof__robust_ossm_ekf,20_3,1209,2.4988051772997624,100.37361471336317,5.123719583453711,2.8308236381917213,1.25852352068002e-16,0.1993460061177487,1.0707433313354557,0.033085194375516956,0.0,0.22746071133167908
dof__robust_ossm_ekf,21_0,1208,-0.2798948664276044,-3.60193910484179,109.55143370792575,6.24803107752758,3.193735629151008e-09,0.12329591646024476,1.076429365141638,0.0,0.0,0.7566225165562914
dof__robust_ossm_ekf,21_1,1208,-0.19197625285301045,-3.289768353812633,100.38705318083525,4.001603388755338,1.4764936948559636e-05,0.15889212422487678,1.0732079362965379,0.014900662251655629,0.0,0.222682119205298
dof__robust_ossm_ekf,21_2,1207,0.3345004263973075,1.4703545010470407,26.65822037221312,4.38649144347515,2.9470026709900104e-05,0.22691834335240368,1.067519376034066,0.03148301574150787,0.0,0.4664457332228666
dof__robust_ossm_ekf,21_3,1213,-0.22392246215468603,-3.433565710127141,100.0132939141877,4.703713294905721,1.3062517627197216e-13,0.2015104974819932,1.0695007630003004,0.028854080791426217,0.0,0.5803792250618302
dof__robust_ossm_ekf,22_0,1209,0.13241334706105468,-1.056686349831125,39.795787745147656,4.731169589285534,1.5648587454441705e-06,0.2002460624683541,1.0696221040868195,0.022332506203473945,0.0,0.2696443341604632
dof__robust_ossm_ekf,22_1,1210,-0.1796968769550369,-3.1494499729619747,108.40769345837124,4.471873892806034,6.915502934426806e-10,0.23531311694165602,1.0663752658055332,0.03140495867768595,0.0,0.2652892561983471
dof__robust_ossm_ekf,22_2,1210,0.3621832365159743,2.5115036119457272,22.25821360751169,4.052021168075929,0.00015235806614400264,0.16502030723564368,1.072805392522404,0.01652892561983471,0.0,0.03884297520661157
dof__robust_ossm_ekf,22_3,1211,2.2791386916112666,89.62390452615591,4.892684982020412,3.8652004683050687,3.0081696609487477e-16,0.19372088876992782,1.0711098228160865,0.028901734104046242,0.0,0.00990916597853014
dof__robust_ossm_ekf,23_0,1208,2.2161062111099685,32.050416833140844,11.311873971683273,4.733996201804049,9.31589499348773e-14,0.047731196048941577,1.083798625277218,0.0024834437086092716,0.0,0.14486754966887416
dof__robust_ossm_ekf,23_1,1210,1.1718276220974735,46.860491867497615,5.926271734295347,3.0060186456722424,7.405428828421114e-11,0.07536095352302363,1.081133781856549,0.001652892561983471,0.0,0.06363636363636363
dof__robust_ossm_ekf,23_2,1208,1.0428781770024909,23.25294968636456,10.015518256299048,3.1178984040410875,5.561038935015603e-09,0.07618328198138363,1.0810333623786526,0.0041390728476821195,0.0,0.01903973509933775
dof__robust_ossm_ekf,23_3,1207,2.7844065567500715,102.186370164359,5.2860231800593,2.8638483544246407,3.6559730256971874e-19,0.10790246210782328,1.0783117848739392,0.013256006628003313,0.0,0.28086164043082024
dof__robust_ossm_ekf,24_0,1209,0.5657599433686862,5.818264922708295,19.353501930147853,3.6357909513717064,1.9739630760907757e-07,0.2544410401257144,1.065295725623263,0.0413564929693962,0.0,0.22497932175351532
dof__robust_ossm_ekf,24_1,1207,-0.2691353615539773,-3.7468800545959766,100.0045305389625,5.908414386458033,0.026205127708747895,0.22511362003580243,1.0673186332534388,0.024855012427506214,0.0,0.09610604805302403
dof__robust_ossm_ekf,24_2,1212,-0.03919884130092299,-2.43623052250382,99.96988979683844,4.104823987172207,0.1229997610148591,0.14270938714451903,1.074702321244074,0.0049504950495049506,0.0,0.009075907590759076
dof__robust_ossm_ekf,24_3,1208,1.5735608581123381,63.74656035198427,5.679503848654949,2.837027594467656,1.2296900860119352e-12,0.25525011764372535,1.065985923808279,0.054635761589403975,0.0,0.09519867549668874
dof__robust_ossm_ekf,25_0,1233,-0.35063612867078886,-4.142238562725083,107.21318789053022,5.09233710105599,1.2740114570126982e-05,0.06598799231856495,1.0818997280606475,0.0008110300081103001,0.0,0.291970802919708
dof__robust_ossm_ekf,25_1,1218,-0.5298056640850453,-4.9070202853440605,113.45071825395348,6.120169218671346,1.2428327119316388e-08,0.14066103987983838,1.0747782425670118,0.0049261083743842365,0.0,0.24548440065681446
dof__robust_ossm_ekf,25_2,1240,-0.34849145167483364,-4.182800785331892,104.23380919688302,5.208804399096319,0.0034152911220545947,0.1314871275192001,1.0756485839635803,0.0016129032258064516,0.0,0.6088709677419355
dof__robust_ossm_ekf,25_3,1227,-0.46860642963787,-4.497409505179803,118.46857311288797,5.55972983134296,0.00022331076420371537,0.21317211091991362,1.068208927265729,0.022004889975550123,0.0,0.6968215158924206
dof__robust_ossm_ekf,26_0,1230,-0.3567802288211075,-4.024853923023784,111.88307108593305,5.857042900492811,3.440446232767866e-05,0.10109230085191617,1.0785144210619815,0.0,0.0,0.675609756097561
dof__robust_ossm_ekf,26_1,1227,0.095305898902863,-1.6258879523841188,76.47264364799844,4.2558100975091016,6.331885380762283e-07,0.18709224439940034,1.0708506889143135,0.021189894050529748,0.0,0.39853300733496333
dof__robust_ossm_ekf,26_2,1249,1.3094932197810207,36.3503538493444,8.178109504821844,3.492604759071933,9.918018495907079e-17,0.1899578384349323,1.0711355799756448,0.020816653322658127,0.0,0.6180944755804644
dof__robust_ossm_ekf,26_3,1227,0.30988258307868355,2.851461732208463,18.202702708013902,3.9554687030410176,2.1060521226413566e-06,0.16575809097551997,1.072778566131905,0.021189894050529748,0.0,0.28198859005704974
dof__robust_ossm_ekf,27_0,1227,0.9198743446268485,17.699895812474097,11.854350908179308,3.9726278716136187,1.4270814019112562e-10,0.11592196932897375,1.077303032685551,0.011409942950285249,0.0,0.12061939690301549
dof__robust_ossm_ekf,27_1,1240,-0.23615485569636707,-3.527094421628135,102.49802247639302,4.469461327459468,5.0125764210248125e-09,0.1706127047259496,1.0721752676492065,0.018548387096774192,0.0,0.055645161290322584
dof__robust_ossm_ekf,27_2,1232,-0.5284760828021473,-4.788474654418906,118.86589748458766,5.593323940623545,8.54795409022837e-07,0.13951369483799445,1.074852634168987,0.0,0.0,0.08035714285714286
dof__robust_ossm_ekf,27_3,1235,0.7885856176640593,14.015578779671841,12.790685573501367,4.090523887791361,2.2342557053235814e-15,0.17744236250393916,1.0717374086691667,0.014574898785425101,0.0,0.3554655870445344
dof__robust_ossm_ekf,28_0,1254,-0.049590579647284194,-2.4402309011129546,99.99276812506835,4.365362587102508,1.6971946593859821e-13,0.14947631131735026,1.0741901091015607,0.013556618819776715,0.0,0.050239234449760764
dof__robust_ossm_ekf,28_1,1220,-0.49552665639677684,-4.725309531746461,113.22836065864225,7.4335289944620015,0.00017421859757042217,0.1432957325206952,1.0745246863905038,0.0,0.0,0.29262295081967216
dof__robust_ossm_ekf,28_2,1240,-0.23628312375792282,-3.558447005382021,100.00134381819106,4.855612872853304,0.016986264209820967,0.06845080845104655,1.081680801490087,0.0,0.0,0.21854838709677418
dof__robust_ossm_ekf,28_3,1237,2.185478580944256,65.83360339540866,7.373993811938352,3.274563854972078,3.667541970088556e-19,0.0828543900222878,1.080498556211101,0.0137429264349232,0.0,0.07922392886014551
dof__robust_ossm_ekf,29_0,2154,-0.1517834613879505,-3.800075090099881,100.09401064466489,4.930043265558015,5.6238515510182025e-08,0.06391310213915383,1.0821228256483963,0.0,0.0,0.41643454038997213
dof__robust_ossm_ekf,29_1,1225,-0.042724449564042644,-2.430178518371804,97.63090653229474,5.697003751636185,0.0036057789930429344,0.04919363120457513,1.0835785906713356,0.0,0.0,0.0
dof__robust_ossm_ekf,29_2,1226,0.5951148531733379,15.382257761479877,9.534282746593906,3.673676257919601,7.263113774277294e-08,0.088424307857739,1.0798364152117612,0.0,0.0,0.32463295269168024
dof__robust_ossm_ekf,29_3,1310,1.246298927487211,36.623032059980005,8.07599528335112,3.7255954102464717,1.453930672883397e-14,0.09309983176215196,1.0794260603215644,0.0061068702290076335,0.0,0.18931297709923664
dof__robust_ossm_ekf,2_0,1208,0.10829985664413622,-1.0762274215380785,33.97257047416502,4.907325329556398,2.3347040740749375e-05,0.17729315007921537,1.0716309448469443,0.020695364238410598,0.0,0.298841059602649
dof__robust_ossm_ekf,2_1,1208,0.456849538687492,7.130614095058718,13.214804568891365,4.27713263575361,5.588664392646675e-06,0.1285359529962316,1.07612445812015,0.009933774834437087,0.0,0.07367549668874172
dof__robust_ossm_ekf,2_2,1208,1.7964839752399895,70.98445139668723,5.2797977432674355,3.091387483389655,3.4410781560565398e-15,0.09500195763949705,1.079400493406126,0.013245033112582781,0.0,0.4097682119205298
dof__robust_ossm_ekf,2_3,1209,-0.40094028608251353,-4.130693328445204,116.12429136629451,5.9702559652285165,3.3297893062939534e-07,0.14601666611904088,1.074308560677694,0.0,0.0,0.42762613730355664
dof__robust_ossm_ekf,30_0,1231,-0.5563967340029126,-4.978482197902622,116.61720047592566,6.462615233197541,5.2539912970868015e-06,0.2279935683137458,1.0669129821153236,0.02843216896831844,0.0,0.2469536961819659
dof__robust_ossm_ekf,30_1,1213,-0.7657548082743011,-5.376446219550417,138.25476714487988,6.873589983721883,3.820881028012342e-12,0.2085679665909996,1.0685299810296482,0.01236603462489695,0.0,0.3536685902720528
dof__robust_ossm_ekf,30_2,1232,-0.49932459393218087,-4.556423500019946,122.6754557343476,5.473408133240539,5.40858648238585e-06,0.10995311042351691,1.0776427872152055,0.0,0.0,0.37905844155844154
dof__robust_ossm_ekf,30_3,1229,0.2715646119741302,2.860451012594467,16.349798879432797,4.030050466202062,2.305157091093808e-14,0.16726224075310514,1.072606219220244,0.02034174125305126,0.0,0.15785191212367777
dof__robust_ossm_ekf,31_0,1245,-0.4400605618850508,-4.368027328529138,118.18602131972274,5.5119782813713325,0.00025405134861241615,0.12553258013507188,1.0761794275463563,0.0,0.0,0.078714859437751
dof__robust_ossm_ekf,31_1,1246,-0.2552112331413334,-3.720641604168577,101.79338477090745,6.063150112302844,7.142255648967923e-11,0.23481675801171487,1.0663658612791935,0.018459069020866775,0.0,0.012038523274478331
dof__robust_ossm_ekf,31_2,1251,0.049491087504957676,-1.9819519492521067,99.94963342681717,5.920770216797175,1.5844052869025095e-07,0.1002072314532251,1.0786346759089056,0.002398081534772182,0.0,0.23101518784972022
dof__robust_ossm_ekf,31_3,1245,-0.108687112693024,-2.7650771411922506,99.99973454830591,4.6362785441452985,1.632577955597522e-06,0.0949111003597181,1.0791525589496724,0.0,0.0,0.05943775100401606
dof__robust_ossm_ekf,32_0,1217,-0.37045806965442774,-4.32654802156685,103.73669031602344,4.426101689275323,6.814275077574683e-07,0.16192367826676232,1.072868928223746,0.009860312243221035,0.0,0.14215283483976993
dof__robust_ossm_ekf,32_1,1216,-0.7024385757295115,-4.905476053805842,148.0848977827727,7.765791975650413,1.3812705264569e-09,0.2145032351876145,1.067969371203012,0.01069078947368421,0.0,0.22121710526315788
dof__robust_ossm_ekf,32_2,1240,-0.1845753340560079,-3.255145796260649,103.56087558012281,4.511276126674434,3.527964848061841e-05,0.13792502418389563,1.075112853403134,0.008064516129032258,0.0,0.31048387096774194
dof__robust_ossm_ekf,32_3,1240,-0.5120689615017002,-4.358833428550042,137.7037965394544,6.117436967762823,5.18570821266395e-06,0.14909993698638088,1.0739902835207775,0.0064516129032258064,0.0,0.27661290322580645
dof__robust_ossm_ekf,33_0,1216,-0.003283913559567253,-2.1944753552422753,98.31160806282212,5.199465856780548,0.0005458154837387924,0.16073617316777875,1.0730739587996683,0.01069078947368421,0.0,0.3626644736842105
dof__robust_ossm_ekf,33_1,1239,-0.3759525960726853,-4.088406404715897,115.90868014022301,5.739152474315219,3.6610050983818317e-06,0.1693744452992127,1.0721741206291358,0.010492332526230832,0.0,0.06860371267150928
dof__robust_ossm_ekf,33_2,1233,-0.4367343685436125,-4.513529419930364,109.19514025315516,6.655786659514909,3.426714435665309e-05,0.1792130820773086,1.0712570307881402,0.0072992700729927005,0.0,0.36253041362530414
dof__robust_ossm_ekf,33_3,1219,-0.3781139215162983,-4.205368403768716,108.50749264598798,4.62281715544968,3.0187913872552154e-05,0.17858181332980122,1.0713846277721477,0.017227235438884332,0.0,0.3133716160787531
dof__robust_ossm_ekf,34_0,1224,2.237537233363012,77.66207098138796,5.553651095755267,3.714485751524903,9.467141729713182e-18,0.13968092801726903,1.0755442037299543,0.013071895424836602,0.0,0.10212418300653595
dof__robust_ossm_ekf,34_1,1225,1.075017067190288,31.157437065357044,8.082240922895528,3.66027916855498,6.924753409773522e-08,0.16829713200262683,1.0727860852711866,0.0236734693877551,0.0,0.1306122448979592
dof__robust_ossm_ekf,34_2,1218,0.3618646810600592,5.271061215121222,13.89580779621243,3.642724017755033,6.222749381804085e-09,0.12686896559895017,1.0762653989020465,0.013957307060755337,0.0,0.229064039408867
dof__robust_ossm_ekf,34_3,1222,3.3884249065754046,144.00556068673086,4.55992673460787,2.3852054648839465,2.2669717509553135e-20,0.18985638572417238,1.0717404196751072,0.03518821603927987,0.0,0.27086743044189854
dof__robust_ossm_ekf,35_0,1235,-0.43832120327192126,-4.02762011553682,136.1387133533217,5.58973450296464,0.0004766163774211051,0.16624974264818168,1.0724392967992744,0.005668016194331984,0.0,0.5238866396761134
dof__robust_ossm_ekf,35_1,1224,0.5683842497878313,13.011626665754193,10.425997820011034,3.3728677280342882,1.0349197063591652e-05,0.10972533602423205,1.0778636863958118,0.005718954248366013,0.0,0.119281045751634
dof__robust_ossm_ekf,35_2,1227,-0.43330663043687334,-4.416853733598032,112.75241532619178,6.582090675094042,4.860970682214506e-06,0.10972283613547765,1.0776832926982076,0.0,0.0,0.5044824775876121
dof__robust_ossm_ekf,35_3,1228,-0.05971291186207495,-2.5064488936679084,99.97026603945017,6.114612388605351,0.003755937631131622,0.0745126976374446,1.0811022951654576,0.0,0.0,0.0008143322475570033
dof__robust_ossm_ekf,36_0,1233,-0.20765071938288449,-3.2738058080075234,108.38615241267587,5.165917763862509,9.644255008073907e-06,0.12273111471050223,1.0764886399106697,0.0,0.0,0.4744525547445255
dof__robust_ossm_ekf,36_1,1214,-0.42227473061006426,-3.8891834556426375,138.52811287853686,4.7002408667973565,3.8264682567304735e-12,0.1159447458765352,1.077136087686304,0.0,0.0,0.0
dof__robust_ossm_ekf,36_2,1220,-0.3877955759954901,-4.042820190821203,119.20069732964697,4.871814092568048,0.0012505972763647377,0.14720035916590968,1.0741845409507877,0.004098360655737705,0.0,0.027868852459016394
dof__robust_ossm_ekf,36_3,1225,0.4018749219044566,6.857834549259451,13.131730972047883,3.3146909073306805,4.160636164076026e-14,0.15031021676113027,1.0742195613308847,0.02857142857142857,0.0,0.2016326530612245
dof__robust_ossm_ekf,37_0,1209,0.3001144002694569,0.3921672905333935,33.89204027881056,4.184653752929636,0.003350998322967258,0.10588501381032944,1.0781405707688962,0.005789909015715467,0.0,0.5690653432588917
dof__robust_ossm_ekf,37_1,1211,0.10445904667058681,-1.586794869630694,60.809926274248916,4.038274443227431,0.006723790855910137,0.16044277208761298,1.07311459133399,0.017341040462427744,0.0,0.8596201486374897
dof__robust_ossm_ekf,37_2,1211,-0.13734540585756738,-2.9457620346665863,99.99999842644945,4.696782687422765,0.010184805750255686,0.1974590812810717,1.0698075218137788,0.028901734104046242,0.0,0.5020644095788604
dof__robust_ossm_ekf,37_3,1210,4.759462622921107,171.02392055915948,4.732233444982677,2.6637531943693835,1.434166162895708e-23,0.2110668454166846,1.0705351093209106,0.030578512396694214,0.0,0.7909090909090909
dof__robust_ossm_ekf,38_0,1233,0.049481400864009206,-1.8303363464775657,71.0513012308803,4.844673357424413,0.04685493517583195,0.13266844622749446,1.0756372491615354,0.008110300081103,0.0,0.21492295214922952
dof__robust_ossm_ekf,38_1,1230,0.7056913624291372,9.272646717428643,16.351084106807047,3.755284965872182,6.462685980734998e-09,0.24621920831601357,1.0659538510581679,0.036585365853658534,0.0,0.02195121951219512
dof__robust_ossm_ekf,38_2,1184,-0.06303716162287687,-2.548048269500214,99.99013072415411,5.00358878518241,0.11812379486195212,0.10623384606127302,1.0780775989831706,0.0016891891891891893,0.0,0.13935810810810811
dof__robust_ossm_ekf,38_3,1221,2.7931829515156874,103.18653174459575,5.111311467617856,3.3464141669955985,1.5342490126281823e-20,0.1437086149952906,1.0750879007260754,0.012285012285012284,0.0,0.0
dof__robust_ossm_ekf,39_0,1223,-0.27852988500919906,-3.7619718303117224,101.30649924769214,6.370735457579776,0.00012387486396791368,0.18404375493311803,1.070905538404388,0.013900245298446443,0.0,0.1839738348323794
dof__robust_ossm_ekf,39_1,1228,0.2475191982434688,0.8802339253761602,24.723824986271584,4.898298646006268,5.3740532650277594e-05,0.17305235167478109,1.0720541908077081,0.015472312703583062,0.0,0.09039087947882736
dof__robust_ossm_ekf,39_2,1240,-0.22801327764801727,-3.502899943608327,104.65337631661109,5.2547964275490155,2.443279146385927e-08,0.17017711505428712,1.0721225696577554,0.012096774193548387,0.0,0.4975806451612903
dof__robust_ossm_ekf,39_3,1269,-0.4428122263691696,-4.3710657351794,123.07759162647521,5.061529208836687,6.865308600723073e-06,0.11963088620941102,1.0767365873745263,0.0007880220646178094,0.0,0.6052009456264775
dof__robust_ossm_ekf,3_0,1207,-0.17003705872089503,-3.1547705113137,105.0421632380572,3.891071257469826,3.3650735025911813e-07,0.2677074137831671,1.0637772570696777,0.058823529411764705,0.0,0.14167357083678542
dof__robust_ossm_ekf,3_1,1212,0.8461574283945712,16.221459339280955,11.484585137992932,4.40623878375657,6.816091618966054e-10,0.22902012734332303,1.0675729981762454,0.03135313531353135,0.0,0.16254125412541254
dof__robust_ossm_ekf,3_2,1208,0.03265938687822123,-2.005133294756888,99.99603155574756,4.344669438754215,3.2562992588794635e-09,0.2669912292224324,1.0639271079094983,0.04470198675496689,0.0,0.2814569536423841
dof__robust_ossm_ekf,3_3,1208,-0.4248435473247034,-4.158967059220231,122.15273617537854,6.249827791494115,2.096561589429356e-09,0.23240058610722858,1.0666221474018263,0.024834437086092714,0.0,0.005794701986754967
dof__robust_ossm_ekf,40_0,1250,-0.12816266049970126,-2.9890987710762147,99.96134983647057,4.877429206444053,1.701960878234251e-05,0.14878220345462237,1.0741225198154833,0.0088,0.0,0.6536
dof__robust_ossm_ekf,40_1,1232,-0.5860934741933996,-4.978340872918807,123.55947536614819,6.9459774353936705,9.985803310704276e-09,0.11346560498926048,1.077291794107083,0.0,0.0,0.48295454545454547
dof__robust_ossm_ekf,40_2,1240,-0.03421487658357458,-2.3092953480538654,99.99944239419133,5.2647262639581065,0.0012619578669194166,0.1403312924132866,1.0749321056019696,0.0024193548387096775,0.0,0.4475806451612903
dof__robust_ossm_ekf,40_3,1229,-0.5469721941498027,-4.590846700411703,131.5652546970624,6.778790203354654,3.9664912554721706e-07,0.17704185930293456,1.07146981662259,0.008950366151342554,0.0,0.4320585842148088
dof__robust_ossm_ekf,4_0,1209,0.4586854829126934,5.476059496753351,16.234349031003507,4.707673046984552,0.00040663355552723505,0.11814854069924738,1.0770629290846379,0.009925558312655087,0.0,0.2076095947063689
dof__robust_ossm_ekf,4_1,1207,0.8016516516280161,12.25967232336643,14.000529817299496,4.332037989908726,9.751807719423409e-09,0.20968058937814368,1.0691726079721169,0.027340513670256836,0.0,0.37862468931234466
dof__robust_ossm_ekf,4_2,1208,-0.18080838423389967,-3.2261966504988777,100.02951734812753,4.887134907715836,0.002365457249838736,0.17328118946985163,1.0718734600062128,0.012417218543046357,0.0,0.3195364238410596
dof__robust_ossm_ekf,4_3,1210,-0.18624470761013612,-3.1815347313988696,102.38080164632002,4.663302294261196,4.887172097164802e-06,0.20954541511565006,1.0687779868782556,0.02809917355371901,0.0,0.3082644628099174
dof__robust_ossm_ekf,5_0,1210,-0.3308236605405961,-4.004368313908117,104.18227348054778,5.201239111118295,0.0005233620113398401,0.11577841167408497,1.0771357536916928,0.0,0.0,0.32727272727272727
dof__robust_ossm_ekf,5_1,1209,0.4683577616150125,14.244683076879483,8.285268269208167,3.537508312613777,9.616605159462798e-11,0.19330379341815562,1.0705748989571173,0.05459057071960298,0.0,0.01902398676592225
dof__robust_ossm_ekf,5_2,1210,-0.7443344300092223,-4.997004224298507,151.33251343535372,6.7849779699042045,6.753611814360014e-09,0.14218714775876626,1.0745687440325222,0.0,0.0,0.2578512396694215
dof__robust_ossm_ekf,5_3,1206,-0.38070612278135263,-4.142322307131963,111.89145466426704,5.042148404520732,0.0001533976266315905,0.18407639386948446,1.070884654088407,0.01824212271973466,0.0,0.14344941956882257
